순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"358","만화","장송의 프리렌 5","288685717","9791134897192","","야마다 카네히토 지음, 아베 츠카사 그림, 서현아 옮김","학산문화사(만화)","20220210","6,000","5,400","300점","8284","만화"
"359","만화","장송의 프리렌 8","301695016","9791169274494","","야마다 카네히토 지음, 아베 츠카사 그림, 서현아 옮김","학산문화사(만화)","20220920","6,000","5,400","300점","7612","만화"
"360","만화","블루 록 25","342596581","9791141129163","","노무라 유스케 지음, 카네시로 무네유키 원작","학산문화사(만화)","20240716","6,000","5,400","300점","7491","만화"
"361","만화","주술회전 4","301706807","9791136791726","","아쿠타미 게게 지음, 이정운 옮김","서울미디어코믹스(서울문화사)","20190522","6,000","5,400","300점","7249","만화"
"362","만화","블루 록 17","318774144","9791141103699","","노무라 유스케 지음, 카네시로 무네유키 원작","학산문화사(만화)","20230615","6,000","5,400","300점","6732","만화"
"363","만화","주술회전 5","301707635","9791136791733","","아쿠타미 게게 지음, 이정운 옮김","서울미디어코믹스(서울문화사)","20190722","6,000","5,400","300점","6438","만화"
"364","만화","블루 록 19","324949642","9791141113933","","노무라 유스케 지음, 카네시로 무네유키 원작","학산문화사(만화)","20230920","6,000","5,400","300점","6089","만화"
"365","만화","블루 록 15","310883512","9791169478618","","노무라 유스케 지음, 카네시로 무네유키 원작","학산문화사(만화)","20230215","6,000","5,400","300점","4924","만화"
"366","만화","카드캡터 사쿠라 클리어카드편 15","337663998","9791141129453","","CLAMP 지음","학산문화사(만화)","20240411","7,000","6,300","350점","4813","만화"
"367","만화","귀멸 학원! 4","328897066","9791141118778","","호카미 나츠키 지음, 고토게 코요하루 원작","학산문화사(만화)","20231116","6,000","5,400","300점","4416","만화"
"368","만화","사토 후쿠로의 단순한 제스처 드로잉","331170641","9788979293944","13650","사토 후쿠로 지음, 김재훈 옮김","잉크잼(잼스푼)","20240102","26,000","23,400","1,300점","4328","예술/대중문화"
"369","만화","정년이 7","329329006","9788954696968","07810","서이레 지음, 나몬 그림","문학동네","20231130","16,000","14,400","800점","4264","만화"
"370","만화","관타나모 키드","347636676","9791192836928","07900","제롬 투비아나 지음, 알렉상드르 프랑 그림, 이나현 옮김","돌베개","20241021","19,000","17,100","950점","3900","역사"
"371","만화","GACHIAKUTA 9","351722578","9791141141240","07650","케이 우라나 지음, 히데요시 안도 그림","학산문화사(만화)","20241107","6,000","5,400","300점","3370","만화"
"372","만화","똑 닮은 딸 4","350683869","9791141152055","07650","이담 지음","학산문화사(만화)","20241115","15,000","13,500","750점","3325","만화"
