순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"204","과학","청소년을 위한 뇌 사전","341815677","9791192273280","43510","그레구아르 보스트.마티유 카소티 지음, 클레망틴 라트롱 그림, 장한라 옮김","초록서재","20240701","21,000","18,900","1,050점","1472","청소년"
"205","과학","우리 시대의 동물 해방","350058190","9791160871296","03190","피터 싱어 지음, 김성한 옮김","연암서가","20241030","25,000","22,500","1,250점","1395","인문학"
"206","과학","과학의 개념어들","350438585","9791171011100","04400","김현벽.최은영.권창섭 지음","사람in","20241024","20,000","18,000","1,000점","1075","과학"
"207","과학","고목 원더랜드","351454333","9791188569755","03480","후카사와 유 지음, 정문주 옮김, 홍승범 감수","플루토","20241126","23,000","20,700","1,150점","550","과학"
"208","과학","나를 위한 최소한의 통계 읽기","352547495","9791159715952","93410","앨버트 러더퍼드 지음, 장영재 옮김","북스힐","20241115","15,000","15,000","750점","390","과학"
"209","과학","랩 걸","101891199","9791159920967","03400","호프 자렌 지음, 김희정 옮김","알마","20170217","20,000","18,000","1,000점","22823","과학"
"210","과학","천문학자는 별을 보지 않는다","264291562","9788954677257","03810","심채경 지음","문학동네","20210222","15,000","13,500","750점","19352","에세이"
"211","과학","노화의 종말","247395152","9788960518025","03510","데이비드 A. 싱클레어.매슈 D. 러플랜트 지음, 이한음 옮김","부키","20200730","22,000","19,800","1,100점","15611","인문학"
"212","과학","파인만 씨, 농담도 잘하시네! 1","234260","9788983710444","04990","리처드 파인만 지음, 김희봉 옮김","사이언스북스","20000519","9,000","8,100","450점","13869","과학"
"213","과학","파인만의 여섯가지 물리 이야기","394933","9788988907412","03420","리처드 파인만 강의, 폴 데이비스 서문, 박병철 옮김","승산","20030106","12,000","10,800","600점","11849","과학"
"214","과학","조선이 만난 아인슈타인","322265953","9791168126855","03400","민태기 지음","위즈덤하우스","20230815","18,500","16,650","920점","10734","과학"
"215","과학","미적분으로 바라본 하루","52025480","9788965400912","93400","오스카 E. 페르난데스 지음, 김수환 옮김","프리렉","20150127","15,000","13,500","750점","9953","과학"
"216","과학","파브르 식물기","323859667","9791170870432","03480","장 앙리 파브르 지음, 조은영 옮김","휴머니스트","20230925","25,000","22,500","1,250점","9668","과학"
"217","과학","만화로 배우는 멸종과 진화","330780054","9791157847143","03400","김도윤(갈로아) 지음","한빛비즈","20240110","22,000","19,800","1,100점","8795","과학"
"218","과학","또! 까면서 보는 해부학 만화","318310037","9791157846733","03400","압듈라 지음, 신동선 감수","한빛비즈","20230626","19,900","17,910","990점","8760","과학"
"219","과학","현대 물리학과 동양사상","860166","9788971671634","03400","프리초프 카프라 지음, 김용정 외 옮김","범양사","20061201","29,000","27,550","1,450점","8135","과학"
"220","과학","화학으로 이루어진 세상","898711","9788990048820","03430","크리스틴 메데페셀헤르만 외 지음, 권세훈 옮김, 유국현 감수","에코리브르","20070320","27,000","24,300","1,350점","7734","과학"
"221","과학","슈퍼 스도쿠 500문제 중급","225066860","9788964944264","04410","오정환 지음","보누스","20200110","8,500","7,650","420점","6780","건강/취미"
"222","과학","10대의 뇌","177294737","9788901228761","03510","프랜시스 젠슨.에이미 엘리스 넛 지음, 김성훈 옮김","웅진지식하우스","20190103","18,000","16,200","900점","6693","과학"
"223","과학","사이코패스 뇌과학자","251737514","9791165212773","03400","제임스 팰런 지음, 김미선 옮김","더퀘스트","20200923","16,000","14,400","800점","5816","인문학"
"224","과학","평면기하의 아이디어","14242563","9788994254104","53410","박승동 지음","도비출판사","20090201","19,000","17,100","950점","5762","중학교참고서"
"225","과학","미토콘드리아","3103879","9788990024886","03450","닉 레인 지음, 김정은 옮김","뿌리와이파리","20090119","28,000","25,200","1,400점","5689","과학"
"226","과학","이야기의 탄생","240515272","9788965963837","03800","윌 스토 지음, 문희경 옮김","흐름출판","20200515","18,800","16,920","940점","5346","인문학"
