순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"36","외국어","해커스 토익 스타트 RC Reading (리딩) 입문서","222363085","9788965423379","13740","David Cho 지음","해커스어학연구소(Hackers)","20230612","14,900","13,410","740점","42667","외국어"
"37","외국어","해커스 토익 스타트 LC Listening (리스닝) 입문서","222371972","9788965423386","13740","David Cho 지음","해커스어학연구소(Hackers)","20230612","14,900","13,410","740점","34536","외국어"
"38","외국어","영어로 문장 만들기 훈련 1차 임계점","342920949","9791171010875","14740","유은하 지음","사람in","20240715","22,000","19,800","1,100점","29837","외국어"
"39","외국어","해커스톡 여행영어 10분의 기적","176569924","9788965422778","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230313","9,800","8,820","490점","25302","외국어"
"40","외국어","JLPT 일본어능력시험 한권으로 끝내기 N5","300705317","9788927712459","14730","이치우.이한나 지음","다락원","20220901","27,000","24,300","1,350점","20412","외국어"
"41","외국어","착! 붙는 일본어 독학 첫걸음","336055642","9788940293980","13730","일본어 공부 기술 연구소 지음","시사일본어사","20240325","16,800","15,120","840점","19408","외국어"
"42","외국어","ETS 토익 단기 공략 950+ (LC + RC)","348510664","9788917239614","13740","ETS 지음","(주)YBM(와이비엠)","20240930","19,500","17,550","970점","8125","외국어"
"43","외국어","해커스 토플 리딩 (Hackers TOEFL Reading)","323552608","9788965425991","13740","데이빗 조 (David Cho) 지음","해커스어학연구소(Hackers)","20230831","26,000","23,400","1,300점","16713","외국어"
"44","외국어","네이티브 영어표현력 사전","171686552","9788927701057","13740","이창수 지음","다락원","20181025","25,000","22,500","1,250점","22460","외국어"
"45","외국어","일본어 잘하고 싶을 땐 다락원 독학 첫걸음","183868059","9788927712183","18730","정의상 지음","다락원","20190304","15,000","13,500","750점","21948","외국어"
"46","외국어","해커스 토플 리딩 인터미디엇 (Hackers TOEFL Reading Intermediate) : 2023년 7월 26일 개정 시험 완벽 반영, 개정증보판","319335062","9788965426103","13740","David Cho 지음","해커스어학연구소(Hackers)","20230630","25,000","22,500","1,250점","13953","외국어"
"47","외국어","Again! 뒤집어본 영문법","651629","9788934922056","13740","오성호 지음","김영사","20060519","14,900","13,410","740점","6451","외국어"
"48","외국어","JLPT 일본어능력시험 한권으로 끝내기 N2","279831796","9788927712428","14730","이치우.기타지마 치즈코 지음","다락원","20210930","27,000","24,300","1,350점","30676","외국어"
"49","외국어","해커스 그래머 게이트웨이 베이직 : 초보를 위한 기초 영문법 (Grammar Gateway Basic)","192561985","9788965422921","13740","David Cho 지음","해커스어학연구소(Hackers)","20230206","14,900","13,410","740점","20945","외국어"
"50","외국어","해커스 일본어 JLPT N5 한 권으로 합격","278098575","9788965424369","13730","해커스 JLPT 연구소 지음","해커스어학연구소(Hackers)","20240701","26,900","24,210","1,340점","15606","외국어"
"51","외국어","2024 지텔프(G-TELP) 공식 기출문제집 7회분 (Level 2)","331170943","9788969654465","13740","G-TELP KOREA 지음, 해커스 지텔프연구소 해설","(주)해커스","20240108","24,900","22,410","1,240점","12263","외국어"
"52","외국어","영어 낭독 훈련 100일","346675185","9791171010998","14740","박광희. 캐나다 교사 영낭훈 연구팀 지음","사람in","20240913","26,000","23,400","1,300점","9765","외국어"
"53","외국어","감정 수업 영어 필사 100일의 기적","351194150","9791166839504","13740","퍼포먼스 코치 리아 지음","넥서스","20241111","17,000","15,300","850점","2930","외국어"
"54","외국어","TEPS 서울대 텝스관리위원회 공식 기출문제집 : 출제기관 공식 수험서","307404924","9788969653376","13740","서울대학교 TEPS 관리위원회 문제 제공, 해커스 텝스연구소 편집·해설","챔프스터디","20230918","22,000","19,800","1,100점","14030","외국어"
"55","외국어","해커스 일본어 첫걸음 히라가나 가타카나 쓰기노트 + 무료 어플/동영상 제공","311173208","9788965425779","13730","해커스 일본어연구소 지음","해커스어학연구소(Hackers)","20240610","8,000","7,200","400점","24061","외국어"
"56","외국어","영어 회화 핵심패턴 233","307649199","9791140702503","03740","백선엽 지음","길벗이지톡","20230115","18,000","16,200","900점","23218","외국어"
"57","외국어","해커스 여행일본어 10분의 기적","190508289","9788965422907","13730","해커스JLPT연구소 지음","해커스어학연구소(Hackers)","20240415","9,800","8,820","490점","21421","외국어"
"58","외국어","ETS 토익 정기시험 실전 1000 Vol. 1 LC(리스닝)","318945549","9788917239317","14740","ETS 지음","(주)YBM(와이비엠)","20230619","19,800","17,820","990점","16358","외국어"
"59","외국어","해커스 일본어 JLPT N3 (일본어능력시험) 한 권으로 합격","236930355","9788965423409","13730","해커스 JLPT 연구소 지음","해커스어학연구소(Hackers)","20240311","26,900","24,210","1,340점","28942","외국어"
"60","외국어","해커스톡 왕초보 영어회화 10분의 기적 : 기초패턴으로 말하기","169362105","9788965422709","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230417","11,900","10,710","590점","17069","외국어"
"61","외국어","해커스 첫토익 LC + RC + VOCA 기초입문서","271512272","9788965424208","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230410","14,900","13,410","740점","12590","외국어"
"62","외국어","5일 만에 끝내는 토익스피킹 실전 모의고사 20회","349747721","9791161508795","13740","황인기.시원스쿨 어학연구소 지음","시원스쿨LAB","20241022","18,900","17,010","940점","3650","외국어"
"63","외국어","키위엔 영어회화 하루 5분의 기적","305391378","9791198002907","13740","박강준 지음","키위엔","20221205","19,500","17,550","970점","45116","외국어"
"64","외국어","해커스 토익 실전 1000제 1 RC Reading(리딩) 문제집","306666773","9788965425052","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20231106","11,900","10,710","590점","25166","외국어"
"65","외국어","JLPT 일본어능력시험 한권으로 끝내기 N1","277362597","9788927712411","14730","이치우.기타지마 치즈코 지음","다락원","20210818","27,000","24,300","1,350점","19745","외국어"
"66","외국어","ETS 토익 정기시험 실전 1000 Vol. 1 RC(리딩)","318946132","9788917239324","14740","ETS 지음","(주)YBM(와이비엠)","20230619","19,800","17,820","990점","16247","외국어"
"67","외국어","악마의 영문법 100법칙","340304307","9791198702982","10740","도키요시 히데야 지음, 김의정 옮김","더북에듀","20240610","23,000","20,700","1,150점","12889","외국어"
"68","외국어","해커스 토플 리스닝 (Hackers TOEFL Listening)","323553139","9788965426004","13740","데이빗 조 (David Cho) 지음","해커스어학연구소(Hackers)","20230831","32,000","28,800","1,600점","12383","외국어"
"69","외국어","해커스 일본어 JLPT N4 (일본어능력시험) 한 권으로 합격","258938315","9788965424123","13730","해커스 JLPT 연구소 지음","해커스어학연구소(Hackers)","20240701","26,900","24,210","1,340점","10034","외국어"
"70","외국어","착! 붙는 중국어 독학 첫걸음","336055783","9791157202522","13720","허은진.츠징위 지음","시사중국어사(시사에듀케이션)","20240320","16,800","15,120","840점","6939","외국어"
"71","외국어","보카바이블 (VOCA Bible) 4.0 (A권 + B권)","149025998","9788994553092","13740","허민 지음","스텝업","20180612","32,000","28,800","1,600점","29441","외국어"
"72","외국어","ETS 토익 정기시험 기출입문서 RC 리딩","284152964","9788917238594","13740","ETS 지음","와이비엠","20211220","15,000","13,500","750점","22909","외국어"
"73","외국어","해커스 토익 실전 1000제 1 LC Listening(리스닝) 문제집","306666223","9788965425076","13740","해커스어학연구소 지음","해커스어학연구소(Hackers)","20230605","11,900","10,710","590점","22716","외국어"
"74","외국어","해커스 일본어 상용한자 1026+","287812836","9788965424635","13730","해커스JLPT연구소 지음","해커스어학연구소(Hackers)","20240617","16,900","15,210","840점","11427","외국어"
"75","외국어","유하다요 JLPT N2 한 권 스피드 합격","345591263","9791191687354","03730","유하다요컨텐츠개발팀 지음","유하다요","20240902","26,800","24,120","1,340점","9350","외국어"
"76","외국어","영어회화 100일의 기적","300422547","9791166833557","13740","문성현 지음","넥서스","20220905","14,000","12,600","700점","20083","외국어"
"77","외국어","오픽노잼","325164396","9788962819038","13740","오픽노잼 지음","파고다","20230922","26,000","23,400","1,300점","19685","외국어"
