순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"339","소설/시/희곡","아침 그리고 저녁","200278468","9788954657129","03850","욘 포세 지음, 박경희 옮김","문학동네","20190726","12,500","11,250","620점","32958","소설/시/희곡"
"340","소설/시/희곡","참을 수 없는 존재의 가벼움","6103061","9788937462344","04800","밀란 쿤데라 지음, 이재룡 옮김","민음사","20091224","13,000","11,700","650점","25282","소설/시/희곡"
"341","소설/시/희곡","차라투스트라는 이렇게 말했다","454014","9788937460944","04850","프리드리히 니체 지음, 장희창 옮김","민음사","20040102","13,000","11,700","650점","24980","인문학"
"342","소설/시/희곡","사라진 것들","332034149","9788954697354","03840","앤드루 포터 지음, 민은영 옮김","문학동네","20240115","18,000","16,200","900점","22028","소설/시/희곡"
"343","소설/시/희곡","메리골드 마음 사진관","331161522","9791198530325","03810","윤정은 지음, 송지혜 북디자이너","북로망스","20240112","17,000","15,300","850점","17769","소설/시/희곡"
"344","소설/시/희곡","피프티 피플 (리마스터판)","277214767","9788936434540","03810","정세랑 지음","창비","20210813","14,000","12,600","700점","14239","소설/시/희곡"
"345","소설/시/희곡","나는 고양이로소이다","31239390","9788932316758","04830","나쓰메 소세키 지음, 송태욱 옮김","현암사","20130910","15,000","13,500","750점","14120","소설/시/희곡"
"346","소설/시/희곡","다섯째 아이","198212","9788937460272","04840","도리스 레싱 지음, 정덕애 옮김","민음사","19990320","10,000","9,000","500점","14098","소설/시/희곡"
"347","소설/시/희곡","안녕 주정뱅이","74920454","9788936437381","03810","권여선 지음","창비","20160516","15,000","13,500","750점","12213","소설/시/희곡"
"348","소설/시/희곡","나무를 심은 사람","135395209","9788974431143","03860","장 지오노 지음, 최수연 그림, 김경온 옮김","두레","20180310","10,000","9,000","500점","11743","소설/시/희곡"
"349","소설/시/희곡","시티 뷰","347647108","9791130647975","03810","우신영 지음","다산책방","20240920","17,000","15,300","850점","11445","소설/시/희곡"
"350","소설/시/희곡","전지적 독자 시점 Part 1 04","287281486","9788934967347","04810","싱숑 지음","비채","20220120","13,500","12,150","670점","9019","소설/시/희곡"
"351","소설/시/희곡","내 이름은 데몬 코퍼헤드","336982163","9791167371683","03840","바버라 킹솔버 지음, 강동혁 옮김","은행나무","20240429","25,000","22,500","1,250점","8689","소설/시/희곡"
"352","소설/시/희곡","전지적 독자 시점 Part 4 01","324225771","9788934967453","04810","싱숑 지음","비채","20230911","13,500","12,150","670점","8159","소설/시/희곡"
"353","소설/시/희곡","포스트맨은 벨을 두번 울린다","1707673","9788937461699","04800","제임스 M. 케인 지음, 이만식 옮김","민음사","20080205","9,000","8,100","450점","7371","소설/시/희곡"
"354","소설/시/희곡","생의 이면","345549810","9791141601218","03810","이승우 지음","문학동네","20240906","18,500","16,650","920점","7285","소설/시/희곡"
"355","소설/시/희곡","최선은 그런 것이에요","40754554","9788954624800","03810","이규리 지음","문학동네","20140510","12,000","10,800","600점","6214","소설/시/희곡"
"356","소설/시/희곡","마법소녀 은퇴합니다 (리커버)","349424389","9788936438739","03810","박서련 지음","창비","20220410","14,000","12,600","700점","6040","소설/시/희곡"
"357","소설/시/희곡","카지노","306654555","9791192684239","03810","김진명 지음","새움","20221221","16,500","14,850","820점","5880","소설/시/희곡"
"358","소설/시/희곡","케이크와 맥주","279422408","9788937463945","04800","서머싯 몸 지음, 황소연 옮김","민음사","20210910","13,000","11,700","650점","5690","소설/시/희곡"
"359","소설/시/희곡","우리에게 남은 시간 46일 2","345305341","9791193282151","03800","이설 지음","하이스트","20240819","16,800","15,120","840점","5440","소설/시/희곡"
"360","소설/시/희곡","당신은 첫눈입니까","258018270","9788954676236","03810","이규리 지음","문학동네","20201210","12,000","10,800","600점","5215","소설/시/희곡"
"361","소설/시/희곡","마침내 멸망하는 여름 (리커버 에디션)","345824585","9791141087845","03810","정 지음","부크크(bookk)","20240603","11,000","9,900","550점","4530","소설/시/희곡"
"362","소설/시/희곡","사랑할 때와 죽을 때","6383454","9788937462467","04800","에리히 마리아 레마르크 지음, 장희창 옮김","민음사","20100430","15,000","13,500","750점","4471","소설/시/희곡"
"363","소설/시/희곡","어느 시인의 죽음","11868042","9788972915041","03890","보리스 파스테르나크 지음, 안정효 옮김","까치","20110531","11,000","9,900","550점","3950","소설/시/희곡"
"364","소설/시/희곡","화산귀환 2","345023624","9791191284560","04810","비가 지음","러프미디어","20240626","13,000","11,700","650점","3605","소설/시/희곡"
"365","소설/시/희곡","화산귀환 5","346126403","9791193813355","04810","비가 지음","러프미디어","20240531","13,000","11,700","650점","3155","소설/시/희곡"
"366","소설/시/희곡","가난한 사람들","339742408","9788937464430","04800","표도르 도스토옙스키 지음, 이항재 옮김","민음사","20240517","14,000","12,600","700점","3083","소설/시/희곡"
"367","소설/시/희곡","마력 치트인 마녀가 되었습니다 5","352318397","9791138484862","04830","아로하자초 지음, 테츠부타 그림, 변성은 옮김","㈜소미미디어","20241121","9,800","8,820","490점","2510","소설/시/희곡"
"368","소설/시/희곡","이야기의 끝","349727414","9791194171126","03840","리디아 데이비스 지음, 송원경 옮김","난다","20241018","18,500","16,650","920점","2275","소설/시/희곡"
"369","소설/시/희곡","사물들","348214785","9788901288451","03860","조르주 페렉 지음, 김명숙 옮김","웅진지식하우스","20240930","17,000","15,300","850점","2225","소설/시/희곡"
"370","소설/시/희곡","들개","352302852","9791186825365","07650","조원희 지음","롭","20241111","19,800","17,820","990점","1610","예술/대중문화"
"371","소설/시/희곡","오즈의 위대한 마법사","348971287","9791128890185","03840","L. 프랭크 바움 지음, 윌리엄 W. 덴슬로 그림, 강석주 옮김","지식을만드는지식","20241004","35,000","33,250","1,050점","830","소설/시/희곡"
"372","소설/시/희곡","1Q84 1","4342463","9788954608640","04830","무라카미 하루키 지음, 양윤옥 옮김","문학동네","20090825","14,800","13,320","740점","47387","소설/시/희곡"
"373","소설/시/희곡","그리스인 조르바","6037971","9788932909349","03890","니코스 카잔차키스 지음","열린책들","20091220","14,800","13,320","740점","37484","소설/시/희곡"
"374","소설/시/희곡","어서 오세요, 휴남동 서점입니다 (일본서점대상 수상기념 리커버)","337835320","9791197377143","03810","황보름 지음","클레이하우스","20220117","15,000","13,500","750점","31855","소설/시/희곡"
"375","소설/시/희곡","완전한 행복","272252933","9791167370280","03810","정유정 지음","은행나무","20210608","17,800","16,020","890점","31113","소설/시/희곡"
"376","소설/시/희곡","퀸의 대각선 1","341214119","9788932924397","04860","베르나르 베르베르 지음, 전미연 옮김","열린책들","20240625","16,800","15,120","840점","19040","소설/시/희곡"
"377","소설/시/희곡","바다가 들리는 편의점 2","321131041","9791192579887","03830","마치다 소노코 지음, 황국영 옮김","모모","20230727","15,000","13,500","750점","16303","소설/시/희곡"
"378","소설/시/희곡","돈키호테 1","49225289","9788932916804","03870","미겔 데 세르반테스 사아베드라 지음, 안영옥 옮김","열린책들","20141115","17,800","16,020","890점","15146","소설/시/희곡"
"379","소설/시/희곡","사랑이 죽었는지 가서 보고 오렴","337664472","9788954699440","03810","박연준 지음","문학동네","20240415","12,000","10,800","600점","15036","소설/시/희곡"
"380","소설/시/희곡","적산가옥의 유령","342863840","9791167902580","04810","조예은 지음","현대문학","20240625","15,000","13,500","750점","11898","소설/시/희곡"
"381","소설/시/희곡","달콤 쌉싸름한 초콜릿","521498","9788937461088","04800","라우라 에스키벨 지음, 권미선 옮김","민음사","20041020","10,000","9,000","500점","11486","소설/시/희곡"
"382","소설/시/희곡","삶의 한가운데","198265","9788937460289","04850","루이제 린저 지음, 박찬일 옮김","민음사","19990625","13,000","11,700","650점","10666","소설/시/희곡"
"383","소설/시/희곡","세계 미스터리 걸작선 02 : 모래시계 외","113821933","9791187011767","04800","로버트 바 외 지음, 이정아 옮김, 박광규","코너스톤","20170720","4,400","3,960","220점","8988","소설/시/희곡"
