순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"916","청소년","하리하라의 청소년을 위한 의학 이야기","43862897","9788952228956","03400","이은희 지음","살림Friends","20140630","16,000","14,400","800점","4343","청소년"
"917","청소년","10대들을 위한 나의 문화유산답사기 1","189636990","9788936447434","74910","김경후 지음, 이윤희 그림, 유홍준 원작","창비","20190503","13,000","11,700","650점","4319","어린이"
"918","청소년","한 컷 한국사","295413326","9788964462010","43910","조한경 외 지음","해냄에듀(단행본)","20220531","20,000","18,000","1,000점","4317","청소년"
"919","청소년","푸른 머리카락","217749628","9791160945188","44810","남유하 외 지음","사계절","20191125","13,000","11,700","650점","4224","청소년"
"920","청소년","울기엔 좀 애매한","7425629","9788958284970","07810","최규석 글.그림","사계절","20100805","16,500","14,850","820점","4054","청소년"
"921","청소년","교과서 소설 다보기 2","256127744","9788967038694","44810","C&A 논술 연구팀 지음","C&A에듀","20201201","17,000","16,150","850점","3976","청소년"
"922","청소년","교양으로 읽는 용선생 세계사 8 : 분출하는 유럽, 정점에 선 아시아","126065904","9788964359945","64900","이희건 외 지음, 이우일 그림, 김경진 지도, 김광수 외 감수, 박기종 삽화, 세계로 기획","사회평론","20171221","21,800","19,620","1,090점","3934","어린이"
"923","청소년","나는 죽지 않겠다","3159178","9788936456153","43810","공선옥 지음","창비","20090123","13,000","11,700","650점","3878","청소년"
"924","청소년","취미는 악플, 특기는 막말","253275132","9791197126734","43810","김이환 외 지음","생각학교","20201012","13,000","11,700","650점","3821","청소년"
"925","청소년","행복","159353287","9788934982142","43180","서울대학교 행복연구센터 지음, 문다미 그림","주니어김영사","20180723","6,600","6,600","0점","3817","청소년"
"926","청소년","3배속 공부법","331808303","9791193128732","03190","서준석 지음","빅피시","20240122","16,800","15,120","840점","3763","자기계발"
"927","청소년","흥부전 : 이 박을 타거들랑 밥 한 통만 나오너라","30592164","9788958626336","44810","신동흔 글, 김혜란 그림, 전국국어교사모임 기획","휴머니스트","20130826","13,000","11,700","650점","3763","청소년"
"928","청소년","안중근 재판정 참관기","63822099","9788974837389","43910","김흥식 엮음","서해문집","20150814","13,500","12,150","670점","3760","청소년"
