순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"376","요리/살림","발효식탁","272635357","9788969930392","13590","김봉경 지음","수작걸다","20210615","16,000","14,400","800점","892","요리/살림"
"377","요리/살림","구근식물 식재디자인","335579955","9791188806515","13520","자클린 판데어클루트 지음, 최경희 옮김","목수책방","20240311","25,000","22,500","1,250점","869","건강/취미"
"378","요리/살림","코바늘 손뜨개 무엇이든 Q&A","97494143","9791160070644","13590","일본 보그사 지음, 김현영 옮김","한즈미디어(한스미디어)","20161123","12,000","10,800","600점","861","건강/취미"
"379","요리/살림","카레의 기술 : 향신료 카레편","270844036","9788971907795","13590","미즈노 진스케 지음, 용동희 옮김","그린쿡","20210510","20,000","18,000","1,000점","853","요리/살림"
"380","요리/살림","중국요리 백과사전","209005037","9791189856519","03590","신디킴.임선영 지음","상상출판","20191002","19,800","17,820","990점","844","요리/살림"
"381","요리/살림","베이킹 마니아 레슨3 응고제편","309613601","9791188364305","14590","타케다 카오루 지음, 권효정 옮김","유나","20230131","20,000","18,000","1,000점","839","요리/살림"
"382","요리/살림","더 믹솔로지","263987397","9791160075670","13590","나구모 슈조 지음, 김수연 옮김, 성중용 감수","한즈미디어(한스미디어)","20210216","32,000","28,800","1,600점","837","요리/살림"
"383","요리/살림","안녕, 나의 인형","345457191","9791197837739","13590","황윤숙 지음","여가로운삶","20240822","23,000","20,700","1,150점","830","건강/취미"
"384","요리/살림","홍차수업","295418347","9791169090094","03590","문기영 지음","글항아리","20220530","28,000","25,200","1,400점","812","요리/살림"
"385","요리/살림","음식의 말 : 모든 주방에는 이야기가 있다","201692300","9791155812280","03900","레네 레제피.크리스 잉 지음, 박여진 옮김","윌북","20190820","7,400","6,660","370점","787","인문학"
"386","요리/살림","유행과 전통 사이, 서울 패션 이야기","345922954","9788959408504","93380","임은혁 지음","시대의창","20240903","18,800","16,920","940점","785","인문학"
"387","요리/살림","시은맘의 명작 동화 손뜨개 인형","306829042","9791157688388","13630","황부연 지음","동양북스(동양문고)","20221212","22,000","19,800","1,100점","784","건강/취미"
"388","요리/살림","온지음이 차리는 맛","91254424","9788964562215","13590","전통문화연구소 온지음 지음","HLL","20160901","55,000","49,500","2,750점","760","요리/살림"
"389","요리/살림","캘리그라피 소품만들기","174859455","9791163860068","13640","이강미 지음","예문아카이브","20181130","17,500","15,750","870점","758","예술/대중문화"
"390","요리/살림","모두의 올리브","276017777","9791191671056","13590","정리나 지음","맛있는책방","20210728","19,800","17,820","990점","734","요리/살림"
"391","요리/살림","바늘을 움직여라","346657560","9791185676777","13840","셸리 브랜더 지음, 서라미 옮김","윌스타일","20240823","18,000","16,200","900점","720","건강/취미"
"392","요리/살림","아쿠아리움 플랜츠","15105713","9788997242016","13480","피터 히스콕 지음, 김현주.심용주 옮김","씨밀레북스","20120215","27,000","24,300","1,350점","715","과학"
"393","요리/살림","568 조미료·소스·양념 대백과","306834030","9791160078657","13590","주부의 벗사 지음, 송소영 옮김, 용동희 감수","한즈미디어(한스미디어)","20221215","18,000","16,200","900점","704","요리/살림"
"394","요리/살림","날마다 도시락 DAY","330383487","9791138362733","13590","천벼리(뵤뵤) 지음","시대인","20231220","20,000","18,000","1,000점","691","요리/살림"
"395","요리/살림","반찬등속, 할머니 말씀대로 한과 하는 이야기","338942664","9791197920721","","강신혜 지음","청주부엌","20240506","28,000","28,000","0점","686","요리/살림"
"396","요리/살림","제프리 해멀먼의 BREAD","299022492","9788971908365","13590","제프리 해멀먼 지음","그린쿡","20220810","57,000","51,300","2,850점","681","요리/살림"
"397","요리/살림","코바늘로 뜨는 귀여운 손뜨개 인형","291416082","9791188601530","13630","로렌 에스피 지음, 이소윤 옮김, 박상숙 감수","참돌","20220325","18,000","16,200","900점","677","건강/취미"
"398","요리/살림","예쁘고 만들기 쉬운 손뜨개 인형옷","305371719","9788969525260","13630","윤효진.이산라.박수진 지음","경향BP","20221130","22,000","19,800","1,100점","676","건강/취미"
"399","요리/살림","타샤가 사랑한 요리","195979835","9791186757444","13590","윈즐로 튜더 지음, 서지희 옮김","심플라이프","20190710","17,800","16,020","890점","662","요리/살림"
"400","요리/살림","손뜨개 가방과 모자","209586147","9791188007370","13630","Little Lion 지음, 김수연 옮김, 정혜진 감수","한빛라이프","20191001","13,800","12,420","690점","657","건강/취미"
"401","요리/살림","5일 완성 니팅쌤 코바늘","336263381","9791161508269","13630","신은영 지음","시원북스","20240328","17,800","16,020","890점","656","건강/취미"
"402","요리/살림","여경옥의 명품 중국요리","45968538","9788919205662","13590","여경옥 지음","학원문화사","20140915","16,800","15,120","840점","653","요리/살림"
"403","요리/살림","한국요리해법","235432","9788985768948","93590","봉하원 지음","효일","20080810","29,000","27,550","1,450점","651","대학교재/전문서적"
"404","요리/살림","오늘의 샐러드","341981600","9791156163268","13590","박선영 지음","리스컴","20240701","10,000","9,000","500점","650","요리/살림"
"405","요리/살림","J’ADORE의 구움과자 홈베이킹","338505296","9791193049372","13590","김자은(자도르) 지음","책밥","20240430","18,000","16,200","900점","643","요리/살림"
"406","요리/살림","혈액 깨끗이 해주는 식품도감","346282800","9788961413275","03510","구라사와 다다히로 외 지음, 이준육 외 편역","중앙생활사","20240920","18,000","16,200","900점","640","건강/취미"
"407","요리/살림","친절한 코바늘 손뜨개 기초 x 활용 DIY","135177039","9791161340166","18630","니뜨.김선영 지음","터닝포인트","20180226","15,000","13,500","750점","637","건강/취미"
"408","요리/살림","마크라메 액세서리","87726991","9791187113065","13590","부티크사 편집부 엮음, 황선영 옮김","이아소","20160720","13,000","11,700","650점","632","건강/취미"
"409","요리/살림","Crochet 크로셰 세트 - 전2권","187310943","9791164260041","14603","박정현 지음","더테이블","20190415","22,000","19,800","1,100점","631","건강/취미"
"410","요리/살림","프랑스 과자 기본의 기본","7235856","9788996291459","13590","르 코르동 블루 교수진 엮음","쿠켄(베스트홈)","20100616","15,000","13,500","750점","629","요리/살림"
