순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"640","국내도서","메이드 인 어비스 12","350620878","9791172885595","07830","츠쿠시 아키히토 지음","미우(대원씨아이)","20241025","8,000","7,200","400점","6340","만화"
"641","국내도서","울프홀 1","351723626","9791141607111","04840","힐러리 맨틀 지음, 강아름 옮김","문학동네","20241108","18,000","16,200","900점","6250","소설/시/희곡"
"642","국내도서","똑 부러지게 핵심을 말하는 아이","349749055","9791171717149","13590","오현선 지음","위즈덤하우스","20241016","19,000","17,100","950점","6250","좋은부모"
"643","국내도서","이번 생은 가주가 되겠습니다 2부 2 (한정판)","352186370","9791193821787","04810","몬.앤트스튜디오 지음, 김로아 원작","디앤씨웹툰비즈","20241126","33,000","29,700","1,650점","5960","만화"
"644","국내도서","2025 최신판 운전면허 필기시험문제 (8절)","348780028","9788940649138","13550","도로교통공단 지음","크라운출판사","20250220","13,000","11,700","650점","5920","수험서/자격증"
"645","국내도서","마녀 위니의 겨울","45545","9788949110448","77840","코키 폴  브릭스 그림, 밸러리 토머스 글, 김중철 옮김","비룡소","19980106","13,000","11,700","650점","5751","유아"
"646","국내도서","꽃이 가득한 아름다운 날이에요 (박스 + 일력 + 미니 플래너 + 엽서 2종, 스프링북)","351748179","9791172108892","02810","머스테리 주재용 지음","동양북스(동양문고)","20241120","29,500","26,550","1,470점","5640","에세이"
"647","국내도서","초등 디지털 미디어 리터러시","315181280","9791192308333","73070","김지훈 지음, 홍지혜 그림","파란자전거","20230425","13,900","12,510","690점","4614","어린이"
"648","국내도서","설탕으로 보는 세계사","318437441","9791127462727","04900","가와키타 미노루 지음, 김정희 옮김","AK(에이케이)커뮤니케이션즈","20230610","17,800","16,020","890점","4321","역사"
"649","국내도서","2025 심우철 구독추 : 구문 독해 추론","351942745","9791162052518","13740","심우철 지음","심슨북스","20241112","11,000","9,900","550점","3750","수험서/자격증"
"650","국내도서","2025 굿잡! 하지영쌤 직업상담사 2급 1차 필기","352760349","9791198920461","13370","하지영 지음","직업상점","20250102","43,000","38,700","2,150점","2260","수험서/자격증"
"651","국내도서","일류의 조건","336268952","9791193262122","03190","사이토 다카시 지음, 정현 옮김","필름(Feelm)","20240320","19,800","17,820","990점","62956","자기계발"
"652","국내도서","기억 전달자","337103419","9788949123554","44800","로이스 로리 지음, 장은수 옮김","비룡소","20240325","16,000","14,400","800점","56478","청소년"
