순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"867","컴퓨터/모바일","화이트 해커를 위한 웹 해킹의 기술","151343802","9791186697634","93000","최봉환 지음","비제이퍼블릭","20180629","28,000","25,200","1,400점","818","컴퓨터/모바일"
"868","컴퓨터/모바일","된다! 포토샵 & 일러스트레이터","254939568","9791163031888","13000","박길현.이연화 지음","이지스퍼블리싱","20201030","22,000","19,800","1,100점","815","컴퓨터/모바일"
"869","컴퓨터/모바일","백엔드 입문자를 위한 모던 자바스크립트&Node.js","320535901","9791140705009","93000","이창현 지음","길벗캠퍼스","20230713","34,000","33,320","680점","813","대학교재/전문서적"
"870","컴퓨터/모바일","OpenAPI와 스웨거를 활용한 실전 API 설계","330388175","9791189909581","93000","조시 포널랫.루카스 로젠스톡 지음, 오명운 옮김","책만","20240102","35,000","31,500","1,750점","812","컴퓨터/모바일"
"871","컴퓨터/모바일","흥미로운 베이지안 통계","259005804","9791161754864","93000","윌 커트 지음, 윤정미 옮김","에이콘출판","20201230","30,000","27,000","1,500점","811","컴퓨터/모바일"
"872","컴퓨터/모바일","엔트리 블록코딩 100제","279625041","9788958206712","03560","김현정 지음","궁리","20210910","15,000","13,500","750점","809","컴퓨터/모바일"
"873","컴퓨터/모바일","엘라스틱서치를 활용한 벡터 검색 실무 가이드","341571852","9791158395223","93000","바할딘 아자르미.제프 베스탈 지음, 한우선 외 옮김","위키북스","20240626","28,000","25,200","1,400점","808","컴퓨터/모바일"
"874","컴퓨터/모바일","처음 시작하는 FastAPI","341993289","9791169212649","","빌 루바노빅 지음, 한용재 외 옮김","한빛미디어","20240630","26,000","23,400","1,300점","805","컴퓨터/모바일"
"875","컴퓨터/모바일","엘라스틱서치 바이블","319183082","9791158394356","93000","여동현 지음","위키북스","20230629","35,000","31,500","1,750점","803","컴퓨터/모바일"
"876","컴퓨터/모바일","태블로 굿모닝 굿애프터눈","222718641","9791190014588","93000","강승일.송재환 지음","비제이퍼블릭","20191227","33,000","29,700","1,650점","801","컴퓨터/모바일"
"877","컴퓨터/모바일","누구나 따라할 수 있는 기막힌 중국 구매대행 + 수입판매 끝장 매뉴얼","333980648","9791193059197","13000","이윤섭.손승엽 지음","앤써북","20240210","17,700","15,930","880점","799","컴퓨터/모바일"
"878","컴퓨터/모바일","코파일럿","336213415","9791192932576","13000","반병현 지음","생능북스","20240325","19,800","19,800","0점","794","컴퓨터/모바일"
"879","컴퓨터/모바일","Do it! 실무 순서로 배우는 프로덕트 디자인 with 피그마","329706193","9791163035336","13000","이상효 지음","이지스퍼블리싱","20231211","22,000","19,800","1,100점","793","컴퓨터/모바일"
"880","컴퓨터/모바일","도메인 주도 설계","12174216","9788992939850","93560","에릭 에반스 지음, 이대엽 옮김","위키북스","20110721","38,000","34,200","1,900점","793","컴퓨터/모바일"
"881","컴퓨터/모바일","생초보 워드프레스 하루만에 끝장내기","327351680","9791169580786","13000","이상원 지음","라온북","20231103","29,000","26,100","1,450점","791","컴퓨터/모바일"
"882","컴퓨터/모바일","운영체제와 정보기술의 원리","238716482","9791158903589","93560","반효경 지음","이화여자대학교출판문화원","20200504","21,000","21,000","630점","791","컴퓨터/모바일"
"883","컴퓨터/모바일","이야기 속 즐거운 컴퓨터 과학 with 스파이크™ 에센셜","350099123","9791198524409","63000","김인철 지음","핸즈온테크놀러지","20241008","20,000","18,000","600점","790","어린이"
"884","컴퓨터/모바일","스프링 교과서","340021387","9791140710119","93000","라우렌치우 스필커 지음, 정성권 옮김","길벗","20240531","33,000","29,700","1,650점","788","컴퓨터/모바일"
"885","컴퓨터/모바일","단단한 심층강화학습","287887018","9791191600674","93000","로라 그레서.와 룬 켕 지음, 김성우 옮김","제이펍","20220217","30,000","27,000","1,500점","786","컴퓨터/모바일"
"886","컴퓨터/모바일","네트워크 분석","285682971","9791161756011","93000","필립포 멘처 외 지음, 손승우 외 옮김","에이콘출판","20220128","35,000","31,500","1,750점","786","컴퓨터/모바일"
"887","컴퓨터/모바일","Do it! 웹 사이트 기획 입문","331643324","9791163035442","13000","이정원 지음","이지스퍼블리싱","20240125","25,000","22,500","1,250점","784","컴퓨터/모바일"
"888","컴퓨터/모바일","Do it! Node.js 프로그래밍 입문","328495186","9791163035244","13000","고경희 지음","이지스퍼블리싱","20231110","36,000","32,400","1,800점","778","컴퓨터/모바일"
"889","컴퓨터/모바일","모두의 파이썬 & 알고리즘 (합본호)","175969663","9791160506631","93000","이승찬 지음","길벗","20181210","26,000","23,400","1,300점","775","컴퓨터/모바일"
"890","컴퓨터/모바일","기업 창업가 매뉴얼 The Startup Owner's Manual","35365482","9788960775190","13560","스티브 블랭크 & 밥 도프 지음, 김일영 외 옮김","에이콘출판","20140129","35,000","31,500","1,750점","772","경제경영"
"891","컴퓨터/모바일","추천 시스템 입문","315987513","9791169210980","93000","가자마 마사히로.이즈카 고지로.마쓰무라 유야 지음, 김모세 옮김","한빛미디어","20230508","29,000","26,100","1,450점","770","컴퓨터/모바일"
"892","컴퓨터/모바일","소프트웨어 사고력 올림피아드","326208916","9791191198362","63500","구덕회 지음","잇플ITPLE","20230816","28,500","25,650","1,420점","764","컴퓨터/모바일"
"893","컴퓨터/모바일","스프링 시큐리티 인 액션","300278361","9791158393519","93000","로렌티우 스필카 지음, 최민석 옮김","위키북스","20220831","35,000","31,500","1,750점","762","컴퓨터/모바일"
"894","컴퓨터/모바일","파이썬 웹 프로그래밍 기초편","303941551","9791169210416","93000","김석훈 지음","한빛미디어","20221101","26,000","23,400","1,300점","760","컴퓨터/모바일"
"895","컴퓨터/모바일","잘나가는 서비스 기획자 도그냥은 왜 PM/PO가 되었을까?","338037804","9788968334672","03000","이미준(도그냥) 지음","블랙피쉬","20240417","18,000","16,200","900점","758","컴퓨터/모바일"
"896","컴퓨터/모바일","그림으로 배우는 알고리즘","85969851","9788931453966","13000","스기우라 켄 지음, 서재원 옮김","영진.com(영진닷컴)","20160628","15,000","13,500","750점","755","컴퓨터/모바일"
"897","컴퓨터/모바일","만들면서 배우는 아두이노와 40개의 작품들","267860756","9791185553757","13000","장문철 지음","앤써북","20210325","20,000","18,000","1,000점","747","컴퓨터/모바일"
"898","컴퓨터/모바일","생성형 인공지능으로 영화만들기","344346247","9791192775487","13500","윤권수 외 지음","스토리피아","20240821","25,000","22,500","1,250점","745","예술/대중문화"
"899","컴퓨터/모바일","스테이블 디퓨전 마스터북","324280603","9791157833078","03000","박철우 지음","e비즈북스","20230915","19,000","17,100","950점","745","컴퓨터/모바일"
"900","컴퓨터/모바일","AI 포토샵 테크닉","323144421","9788931559330","13000","유은진.이미정.앤미디어 지음","성안당","20230830","24,300","21,870","1,210점","744","컴퓨터/모바일"
"901","컴퓨터/모바일","ChatGPT 활용 핵심 가이드북","314401254","9791187580690","13000","GPT 개발포럼 지음","쉼(도서출판)","20230410","17,000","15,300","850점","742","컴퓨터/모바일"
"902","컴퓨터/모바일","UX 라이팅 교과서","323787281","9791158394554","93000","이춘희.이지현 지음","위키북스","20230908","28,000","25,200","1,400점","741","컴퓨터/모바일"
"903","컴퓨터/모바일","구글 이노베이터가 쉽게 알려주는 챗GPT로 크리에이터 및 N잡러 되기 (프롬프트 엔지니어)","318921266","9791193205006","13000","전효진.김현주 지음","광문각출판미디어","20230622","20,000","20,000","600점","741","컴퓨터/모바일"
"904","컴퓨터/모바일","인공지능 2","277638198","9791191600322","93000","스튜어트 러셀.피터 노빅 지음, 류광 옮김","제이펍","20210825","38,000","34,200","1,900점","740","컴퓨터/모바일"
"905","컴퓨터/모바일","게임 기획의 멘토링","150011522","9791162890028","93000","박재석 지음","북스홀릭퍼블리싱","20180620","30,000","30,000","0점","740","컴퓨터/모바일"
"906","컴퓨터/모바일","AI 딥 다이브","343716538","9791169212717","13000","오카노하라 다이스케 지음, 정원창 옮김","한빛미디어","20240730","27,000","24,300","1,350점","738","컴퓨터/모바일"
"907","컴퓨터/모바일","데일리 프롬프트 101","338254586","9791193083130","13000","최소영 지음","루비페이퍼","20240426","20,000","18,000","1,000점","738","컴퓨터/모바일"
"908","컴퓨터/모바일","DevOps와 SE를 위한 리눅스 커널 이야기","115452679","9788966264049","93000","강진우 지음","인사이트","20170816","25,000","22,500","1,250점","737","컴퓨터/모바일"
"909","컴퓨터/모바일","솔리드웍스 50시간 완성 : 모델링편","291070579","9791191188844","93550","신동진 지음","피앤피북","20220325","20,000","18,000","1,000점","735","컴퓨터/모바일"
"910","컴퓨터/모바일","투명 수채화로 소녀 일러스트 그리는 방법","336581481","9788956749358","13650","유코 린 지음, 고영자 옮김","정보문화사","20240325","18,000","16,200","900점","731","컴퓨터/모바일"
"911","컴퓨터/모바일","클라우드 네이티브 스프링 인 액션","336279217","9791192987675","93000","토마스 비탈레 지음, 차건회 옮김","제이펍","20240329","45,000","40,500","2,250점","731","컴퓨터/모바일"
"912","컴퓨터/모바일","챗GPT로 완성하는 엑셀 업무 자동화 with MS 파워 오토메이트","324725673","9788965403685","","김성준 지음","프리렉","20230925","24,000","21,600","1,200점","730","컴퓨터/모바일"
"913","컴퓨터/모바일","오늘부터 이모티콘 작가","321586738","9791167640567","13000","곰곰(강채연) 지음","혜지원","20230811","16,800","15,120","840점","729","컴퓨터/모바일"
"914","컴퓨터/모바일","이펙티브 소프트웨어 테스팅","311329128","9791192469744","93000","마우리시오 아니시 지음, 한용재 옮김","제이펍","20230310","32,000","28,800","1,600점","729","컴퓨터/모바일"
"915","컴퓨터/모바일","역사 속의 소프트웨어 오류","43609925","9788960775725","13560","김종하 지음","에이콘출판","20140718","24,000","21,600","1,200점","729","컴퓨터/모바일"
"916","컴퓨터/모바일","AI와 뉴스","343319021","9791128890307","03500","공훈의 지음","커뮤니케이션북스","20240730","12,000","12,000","360점","728","컴퓨터/모바일"
"917","컴퓨터/모바일","나는 파이썬으로 머신러닝한다 1","295610738","9791156724841","","최정원.박지훈 지음","씨마스","20220607","22,000","19,800","1,100점","727","컴퓨터/모바일"
"918","컴퓨터/모바일","클린 애자일","256845084","9788966262861","93000","로버트 C. 마틴 지음, 정지용 옮김","인사이트","20201204","20,000","18,000","1,000점","723","컴퓨터/모바일"
"919","컴퓨터/모바일","일잘러가 업무에서 자주 사용하는 101가지 컴퓨터 활용팁","308630448","9788970504940","","반병현.이효석 지음","생능북스","20230102","22,000","19,800","1,100점","721","컴퓨터/모바일"
"920","컴퓨터/모바일","당당한 디자인 결정을 위한 9가지 방법","284242835","9791162244982","13000","톰 그리버 지음, 김민성 외 옮김","한빛미디어","20211210","22,000","19,800","1,100점","710","컴퓨터/모바일"
"921","컴퓨터/모바일","초등학생을 위한 디지털 드로잉 무작정 따라하기","328978402","9791140707225","73000","권동균.김수민 지음","길벗","20231127","20,000","18,000","1,000점","709","어린이"
"922","컴퓨터/모바일","인생 유니티 교과서","239735810","9788931556377","93000","이영호 외 지음","성안당","20200515","39,000","39,000","1,950점","708","컴퓨터/모바일"
"923","컴퓨터/모바일","나도 하는 파이썬 데이터 분석","313168316","9791169210775","93000","김규석.김현정 지음","한빛미디어","20230310","22,000","19,800","1,100점","705","컴퓨터/모바일"
"924","컴퓨터/모바일","파이토치로 배우는 자연어 처리","272170748","9791162244333","93000","델립 라오.브라이언 맥머핸 지음, 박해선 옮김","한빛미디어","20210601","26,000","23,400","1,300점","703","컴퓨터/모바일"
"925","컴퓨터/모바일","이비스 페인트 공식 가이드북","304431541","9788979293623","13650","Lyandi 지음, 박지영 옮김, 주식회사 이비스 감수","잉크잼(잼스푼)","20221115","20,000","18,000","1,000점","702","만화"
"926","컴퓨터/모바일","캐릭터를 결정짓는 눈동자 그리기","292684617","9791168014107","13650","오히사시부리 외 지음, 일본콘텐츠전문번역팀 옮김","므큐","20220429","18,000","16,200","900점","702","만화"
"927","컴퓨터/모바일","프로 일잘러를 위한 슬기로운 아이패드 생활","237373782","9791188348633","13320","이지은 지음","천그루숲","20200420","15,000","13,500","750점","702","자기계발"
"928","컴퓨터/모바일","UX 라이팅 시작하기","278979409","9791188314904","93000","권오형 지음","유엑스리뷰","20210906","18,000","16,200","900점","701","컴퓨터/모바일"
"929","컴퓨터/모바일","배경 일러스트 작법서","98713518","9788960881945","13000","이동익 지음","아이생각(디지털북스)","20170110","28,000","25,200","1,400점","701","컴퓨터/모바일"
"930","컴퓨터/모바일","친절한 효자손의 티스토리 사용설명서","332102557","9791157833276","03320","유길용 지음","e비즈북스","20231230","18,500","16,650","920점","693","경제경영"
"931","컴퓨터/모바일","게임 기획자의 일","298955586","9788932040011","03810","최영근 지음","문학과지성사","20220727","13,000","11,700","650점","693","에세이"
