순번/순위,구분,상품명,ItemId,ISBN13,부가기호,저자/아티스트,출판사/제작사,출간일,정가,판매가,마일리지,세일즈포인트,대표분류(대분류명)
"139","경제경영","물어보기 부끄러워 묻지 못한 부동산 상식","316060877","9788955336429","03320","이찬종.서지원 지음","새로운제안","20230510","18,000","16,200","900점","12035","경제경영"
"140","경제경영","피벗의 시대 2025년 경제전망","346459304","9791198564191","13320","김광석 지음","이든하우스","20240930","20,000","18,000","1,000점","10460","경제경영"
"141","경제경영","미국주식 무작정 따라하기","338012061","9791140709137","13320","장우석.이항영 지음","길벗","20240430","22,000","19,800","1,100점","8602","경제경영"
"142","경제경영","AI 영상 제작","341244840","9791140709502","03000","민지영 외 지음","길벗","20240628","25,000","22,500","1,250점","7056","컴퓨터/모바일"
"143","경제경영","일의 80%를 줄이는 방법","347057329","9791172540234","03320","이다 요시히로 지음, 최현영 옮김","푸른숲","20240919","18,000","16,200","900점","5755","자기계발"
"144","경제경영","AI로 브랜딩하다","318391869","9791164845804","03320","서지영.임승철 지음","매일경제신문사","20230616","17,000","15,300","850점","2406","경제경영"
"145","경제경영","AGI의 시대","352663509","9791169213059","93500","한상기 지음","한빛미디어","20241129","22,000","19,800","1,100점","2380","컴퓨터/모바일"
"146","경제경영","21가지 교훈","341987475","9791198510327","03320","비트코이너 지지 지음, 포우 팀 옮김","논스랩","20240201","21,000","18,900","1,050점","2349","경제경영"
"147","경제경영","하루 30분! 월 100만원 버는 블로그 만들기","351832730","9788960306394","13320","엄채연(아나의디노) 지음","황금부엉이","20241122","19,500","17,550","970점","1610","경제경영"
"148","경제경영","초간단 재무제표 : 입문","351584813","9791198702999","03320","카나가와 아키노리 지음, 김종원 감수","도서출판 더북","20241115","17,000","15,300","850점","970","경제경영"
"149","경제경영","넛지 : 파이널 에디션","296614068","9788901260679","03320","리처드 H. 탈러.카스 R. 선스타인 지음, 이경식 옮김, 최정규 감수","리더스북","20220620","22,000","19,800","1,100점","19238","경제경영"
"150","경제경영","부의 인문학 (20만부 기념 개정증보판)","289672648","9791196851200","03320","우석(브라운스톤) 지음","오픈마인드","20220321","17,000","15,300","850점","18551","경제경영"
"151","경제경영","모든 주식을 소유하라","187866365","9791188096923","03320","존 보글 지음, 이은주 옮김","비즈니스맵","20190408","14,500","13,050","720점","10522","경제경영"
"152","경제경영","돈을 이기는 법","25687475","9788965701415","03320","성필규 지음","쌤앤파커스","20130419","16,000","14,400","800점","9575","경제경영"
"153","경제경영","워런 버핏 바이블","124108314","9791188754007","03320","워런 버핏.리처드 코너스 지음, 이건 옮김, 신진오 감수","에프엔미디어","20171215","28,000","25,200","1,400점","9359","경제경영"
"154","경제경영","제리 카플란 생성형 AI는 어떤 미래를 만드는가","340966151","9791193712375","13320","제리 카플란 지음, 정미진 옮김","한즈미디어(한스미디어)","20240620","25,000","22,500","1,250점","9006","경제경영"
"155","경제경영","심리투자 불변의 법칙","284467538","9791165217761","03320","마크 더글러스 지음, 이진원 옮김","더퀘스트","20211210","18,000","16,200","900점","6347","경제경영"
"156","경제경영","컬처 코드","870728","9788901062792","03320","클로테르 라파이유 지음, 김상철 외 옮김","리더스북","20070115","13,000","11,700","650점","6049","경제경영"
"157","경제경영","AI 디자인","346466596","9791140710881","03000","신호진.강경희.최종수 지음","길벗","20240913","27,000","24,300","1,350점","2510","컴퓨터/모바일"
"158","경제경영","무조건 쿠팡에서 팔아라 그래야 산다","349769843","9791185455358","13320","하지혜.오대장 지음","우리네삶","20241025","24,000","21,600","1,200점","2125","경제경영"
"159","경제경영","1%를 읽는 힘","322894586","9791158512767","03320","메르 지음","토네이도","20230830","22,000","19,800","1,100점","47649","경제경영"
"160","경제경영","무기가 되는 스토리","169019534","9791155811856","03320","도널드 밀러 지음, 이지연 옮김","윌북","20180930","16,800","15,120","840점","23906","자기계발"
"161","경제경영","유목민의 투자의 정석","331958071","9788901279282","03320","유목민 지음","리더스북","20240117","28,000","25,200","1,400점","20193","경제경영"
"162","경제경영","이웃집 백만장자 (골드 리커버 에디션)","294557348","9788972773627","03320","토머스 J. 스탠리.윌리엄 D. 댄코 지음, 홍정희 옮김","리드리드출판(한국능률협회)","20220610","18,800","16,920","940점","14991","경제경영"
"163","경제경영","초수익 성장주 투자","311924045","9791191328790","03320","마크 미너비니 지음, 김태훈 옮김, 김대현 감수","이레미디어","20230317","25,000","22,500","1,250점","14836","경제경영"
"164","경제경영","투자에 대한 생각","19905832","9788962604658","03320","하워드 막스 지음, 김경미 옮김","비즈니스맵","20120921","15,000","13,500","750점","14750","경제경영"
"165","경제경영","인공지능은 나의 읽기-쓰기를 어떻게 바꿀까","343853845","9791167700988","03000","김성우 지음","유유","20240804","25,000","22,500","1,250점","11560","인문학"
"166","경제경영","나의 첫 ETF 포트폴리오","292941044","9791158512415","03320","송민섭(수페TV) 지음","토네이도","20220504","17,000","15,300","850점","10702","경제경영"
"167","경제경영","100배 주식","198038371","9791196159023","03320","크리스토퍼 마이어 지음, 송선재 옮김","워터베어프레스","20190702","18,000","16,200","900점","6616","경제경영"
"168","경제경영","라오어의 미국주식 밸류 리밸런싱","300644834","9791169252218","03320","라오어 지음","알키","20220829","18,000","16,200","900점","6448","경제경영"
"169","경제경영","황금별의 미국 주식 배당 ETF 투자 습관","343856653","9791193639184","13320","황금별 지음","좋은습관연구소","20240812","18,500","16,650","920점","5255","경제경영"
"170","경제경영","제국의 설계자","350953568","9791194278030","03320","크리스토퍼 마이클 우드 지음, 플랫폼 9와 3/4 옮김","파이퍼프레스","20241104","19,000","17,100","950점","4930","경제경영"
"171","경제경영","통의보감","331823855","9791188209651","","최은식 지음","리딩앤리딩","20240122","18,000","16,200","900점","4801","경제경영"
"172","경제경영","고잉 인피니트","343301490","9788927813224","13320","마이클 루이스 지음, 박홍경 옮김","중앙books(중앙북스)","20240725","25,000","22,500","1,250점","3534","경제경영"
"173","경제경영","자유무역이라는 환상","342785458","9791192667560","","로버트 라이트하이저 지음, 이현정 옮김","마르코폴로","20240728","32,500","29,250","1,620점","3135","경제경영"
"174","경제경영","곽수종 박사의 경제대예측 2025-2029","347126365","9791160021516","03320","곽수종 지음","메이트북스","20241001","19,800","17,820","990점","2415","경제경영"
"175","경제경영","테슬라 리부트","350687397","9788947549806","03320","백수전 지음","한국경제신문","20241030","22,000","19,800","1,100점","1940","경제경영"
"176","경제경영","프롬프트 엔지니어링의 비밀","350692273","9791140711406","93000","길버트 미즈라히 지음, 김진호 옮김","길벗","20241030","25,000","22,500","1,250점","1695","컴퓨터/모바일"
"177","경제경영","맛있어도 문닫는 가게 맛없어도 줄서는 가게","350401349","9788955336603","13320","배문진 지음","새로운제안","20241118","20,000","18,000","1,000점","1645","경제경영"
"178","경제경영","단순한 전략이 이긴다","351479838","9791166571725","03320","펠릭스 오베르홀저지 지음, 조용빈 옮김","센시오","20241111","18,900","17,010","940점","1520","경제경영"
"179","경제경영","경제적 공포","9044","9788980380114","03320","비비안느 포레스테 지음, 김주경 옮김","동문선","19970501","7,000","6,300","350점","1366","경제경영"
"180","경제경영","데이터를 읽는 사람은 언제나 강하다","352321516","9791193228029","03320","노무라종합연구소 데이터사이언스랩 외 지음, 전선영 옮김","머스트리드북","20241115","17,000","15,300","850점","1270","경제경영"
