ISBN,review_content,rating
9791172885236.0,작화가 점점 안정되서 본래의 폼으로 돌아오고 있어서 다행이네요. 캠핑 코스의 철도박물관 등 볼거리가 풍부하고 어안렌즈 형태로 원근법을 살려서 입체적인 느낌이 좋은데 뉴페이스는 매우 조용한 성격이라 떠들썩한 맛이 없는건 조금 아쉽군요. 이야기는 캠핑장전에 멈춰서 캠핑은 다음권으로.,5
9791172885236.0,이 글에는 스포일러가 포함되어 있습니다. 보시겠습니까?회색 영역을 클릭하면 내용을 확인할 수 있습니다.,5
9791172885236.0,과연 캠핑 붐을 일게 한 작품 답습니다.  재밌어요.,5
9791172885236.0,재밌습니다,5
9791172885236.0,새로운 멤버들이랑 캠핑가는 얘기도 재밌게 읽었습니다. 이번에도 역시 포근하고 유쾌한 유루캠.. 이번 에피들도 나중에 애니로 나오면 좋겠어요. 애들 다 너무 귀여움..,5
9791172885236.0,재미있게 봤습니다,5
9791172885236.0,신캐 생각보다 괜찮네요,5
9791172885236.0,재미있었어요!,5
9791172885236.0,캠핑이라는 취미에 관심이있어 보게되었는데 보면 볼 수록 캠핑은 보기민 하는걸로 ㅎㅎ 만화는 재밌게 보고있습니다.,5
9791172885236.0,언제나 힐링되고 재밌습니다. 읽으면 읽을수록 또 어디로 갈지 궁금해지는 만화예요,5
9791138430623.0,아크릴수량너무적은듯,5
9791138430623.0,"아크릴 특전 수량 좀만 더 늘려주세요ㅠㅠ 하루정도는 있을줄 알았는데 오픈한지 3시간도 안되서 품절이라뇨,,,,,,",4
9791138430623.0,아크릴 스탠드 개혜자,5
9791138430623.0,너무 재밌게 읽었습니다 육성으로 깔깔거리면서 읽었네여ㅋㅋㅋ 근데 사은품은 원래 선착순인데 못산건 너무 안타깝지만 이걸로 별점 깎는건 아니라고 생각합니다! 문의는 고객센터에 해주세요~,5
9791138430623.0,와... 아크릴 스텐드 때문에 알라딘으로 정했네요. 완전 멋져요 ^^,5
9791138430623.0,아크릴 수량이 끝났다고요?ㅠㅠ,4
9791138430623.0,킹크릴 갓탠드,5
9791138430623.0,아크릴 스탠드 기대됩니다,5
9791138430623.0,특전은 같이 오는거 맞죠ㅠㅠ??,5
9791138430623.0,책 자체는 너무너무너무 재미있어요!다만 아쉬운점은 만화책재단이 잘 안되어있고 마무리 가 아쉽네요 그래도 읽는데는 지장이 없고 특전이 너무너무 예뻐서 만족합니다!!,4
9791138430623.0,너무 재밌어요 ㅠㅠㅠㅠ 등장인물들 다 개성넘쳐서 정말 재밌게 읽었습니다 ㅎㅎ 혼자 깔깔 거리면서 읽었네요 ㅋㅋ,5
9791138430623.0,증명사진 특전 하자가 너무 많아요.. 어쩔수 없이 하나 더 샀네요..,4
9791136795052.0,천막의 자두가르 4 최고입니다.,5
9791172888534.0,재밌어오ㅡㅇ,5
9788934991328.0,예상하지 못한 사실로 기억할 1권이 될 것 같다. 사피엔스의 등장은 대륙의 토착민과 동물의 멸종을 불러왔다. (이건 신대륙 발견으로 원주민이 당했던 일과 흡사하군) 사피엔스의 협력은 대륙을 정복해가는 굉장한 수단(?)이 된다. 더 적게 노동하고 더 건강하게 살았던 시절을 경험하고 싶구낭!,4
9788934991328.0,웬만하면 원작 사서 읽으세요... 가볍게 읽기에는 좋지만 그림체도 별로고 내용도 깊이가 없네요.,3
9788934991328.0,"사피엔스 먼저 읽고 이걸 사서 읽는데...어린이, 청소년들이 보기엔 좋을것 같고 어른도 사피엔스가 부담스럽다면 이 책 먼저 시작하기에 좋을듯 합니다.",4
9791133493968.0,첫장에 분명 즐겁게 쓸 수 있다고 나와있는데 즐겁게 못쓰겠어요... 이걸 아까워서 어떻게 씁니까ㅜㅜㅠ 실사용 용으로 하나 더사려고요ㅎㅎㅎ,4
9791133493968.0,나애.아이들이나애개로오고잇다. 얼른오렴.~애기들.^^ 예뻐해줄갭.,5
9791133493968.0,하이큐 카라스노 엽서가 많고 다른 팀 엽서가 적어서 아쉽지만 하이큐 좋아하면 구매추천합니다,5
9791141147396.0,드디어드디어드디어,5
9791141147396.0,드디어 나왔네요 ㅠㅠ 포토카드 5장 다 너무 귀여워요!!,5
9791138051408.0,초반의 그림체와 분위기가 그립습니다. 그림체 왜이리 많이 무너졌담. 카나메와 세나의 관계로 뭘말하고 싶은지 아직까진  모르겠음(먹고싶지 않은 여자와 만들고싶지 않은 여자란건 인겠지만),3
9791138051408.0,본격적으로 동거를 시작했는데 풋풋하고 달달합니다.,4
9791138051408.0,작가님 정말 실시간으로 공부하면서 치열하게 자료 모으고 만화 그리고 있다는 게 느껴져서 존경스러.「성적 동의」에 대해 진지하게 다뤄주셔서 작가님 덕분에 이번 권에도 또 배움.,5
