구분,ISBN13,review_content,rating
경제경영,9788925553436,요새는 별로 볼수 없다는 그유명한 자수성가...꼭 돈버는 방법을 떠나서 그의 인생관 등을 한번 읽어볼만합니다.,4.0
경제경영,9788925553436,부자가 되려면 부자가 어떤생각을하고 어떤 행동을 하는지 알아야 됩니다. 그것을 카피하는 것만으로도 부자로 한 발짝 다가설 수 있습니다,5.0
경제경영,9788925553436,이렇게 사람에게 힘을 주는 책이 또 있을까요.   이젠 나이가 들어서 잘살기는 늦어버렸다는 생각이 들던 차에 희망을 주네요.  삶의 자세도 본받을만하고 기운 빠질 때 또 읽어야겠어요.,5.0
경제경영,9788925553436,재미있었습니다. 술술 잘 읽히네요~,4.0
경제경영,9788925553436,살아가는 마음가짐과 부를 바라보는 시각을 새로이 하기에 도움은 되지만 깊은 울림까지는 바라지 마시길... 부자아저씨가 들려주는 조언. 먼저 인간적 됨됨이와 그릇을 키우면 보다 큰 영감과 아이디어가 생긴다는 것엔 백번 동의!,4.0
경제경영,9788925553436,수천억 부자라면 감히 상상도 할수 없는 부자의 인생관에 대해 알게 되다,5.0
경제경영,9788925553436,이야기 형식의 글을 읽다보니 어느새 마지막 장이 되었다. 강의와 컨설팅서비스를 주 업무로 하셔서린지 글이 쏙쏙 들어온다!!! 다시 한번 부자 열풍 아니 머리고 할까? 선한 or 바른부자 열풍(?)이여 불어라 40대 화이팅!!!,4.0
경제경영,9788925553436,커다란 생각을 할수있게 해주는 훌륭한 지침서!,4.0
경제경영,9788925553436,"단숨에 다 읽었다, 아주 쉽게 잘읽힌다, 그리고 많은 생각을 하게 한다.",4.0
경제경영,9788925561356,리뷰없음,0.0
경제경영,9788925574424,리뷰없음,0.0
경제경영,9788925574448,리뷰없음,0.0
경제경영,9788925574493,실용적이며 필수적이다.,5.0
경제경영,9788925574554,여러번 봐야할 책이네요,5.0
