구분,ISBN13,review_content,rating
자기계발,9788925576688,"3월에 한 무료강의를 듣고, 후기써서 절판된 책 pdf를 받았습니다.받아보니 좋아하는 작가의 처음보는 도서를 스캔한 자료였습니다.오늘 우연히 간다 마사노리 검색했다가 이 책 발견하고혹시하고 메일 봤더니, 그때 받았던 게 이 책이네요.사업가들 사이에서 pdf로 조용하게 공유되고 있었네요ㅋ",5.0
자기계발,9788925577173,리뷰없음,0.0
자기계발,9788925577890,사업 한번 해볼까 하는 생각에 읽었다가 사업은 못할거 같다 는 결말로 ㅋㅋㅋ,4.0
자기계발,9788925578828,이 글에는 스포일러가 포함되어 있습니다. 보시겠습니까?회색 영역을 클릭하면 내용을 확인할 수 있습니다.,5.0
자기계발,9788925579863,"무기력의 원인과 해결방법을 알려주면서도, 중간중간 적절한 일침을 놔 공감하고, 때로는 찔려하며 밑줄을 친 부분이 굉장히 많았다. 하지만 의료계와 무관한 독자가 읽기에 다소 전문적이고 불필요하다고 느껴지는 부분이 존재해 흐름이 흐트러지는 경우가 있었다.",4.0
자기계발,9788925588971,리뷰없음,0.0
자기계발,9788927811053,"간만에 돈이 아까웠던 책. 유명 유튜버의 인생책이라는 이야기에 휩쓸려 나도 모르게 구입했건만, 표지를 들춰보니 그냥 내 돈만 훔쳐간 것이었다. 아티스트처럼. 뭐, 누군가에게는 영감이 되는 책이 될 수 있을 수 있겠으나, 내게는 특별한 내용이 전혀 없었다. 다 뻔한 내용의 집합.",1.0
자기계발,9788927811053,pdf파일;; 폰에서 보기에 글씨가 너무 작아요 ㅜ ㅜ 고려를 해서 업데이트본을 다운받게하는 서비스가 있으면 좋겄네요도서관에서 빌리거나 다시 종이책 사야되나 고민될정도;;,4.0
자기계발,9788927811053,두고두고 꺼내 보기 좋은 책. 창작하고 싶게 만드는 책! 소장가치 100프로~,5.0
자기계발,9788931468045,리뷰없음,0.0
자기계발,9788931558326,아주 아주 얇은 책.  일본인이 쓴 책이 그렇듯 깊이있거나  의미있는 내용은 아니다.  정류소나 기차역 같은 곳에서 심심풀이 킬링타임용으로 뒤적여 보는  주간잡지같은 느낌? 친구와 재미삼아 놀이하듯 본다면  그럭저럭.,1.0
자기계발,9788931583410,리뷰없음,0.0
자기계발,9788931586466,리뷰없음,0.0
자기계발,9788931590029,스스로 예민하다고 생각하거나 혹은 주위로 부터 예민하다는 얘기를 들어본 사람이라면 이 책을 읽고 마음에 조금이나마 위안을 얻을 수 있을 것이다.,5.0
자기계발,9788932460109,물론 이 책만으로 1장 기획서는 무리다. 하지만 누군간 이 책을 보고 쓰고 있겠지.,3.0
자기계발,9788932460109,"처음 기획서를 작성할 때, 도서관에서 우연히 알게된 책입니다. 책의 내용이 너무 좋아서 이후에 주문하여 소장하게되었습니다. 기획서를 처음 쓰시는 분도, 기존에 기획을 하시던 분도 모두 도움이 될 내용이라고 생각합니다.",5.0
자기계발,9788932460109,직장생활에 도움이 되는 책,4.0
자기계발,9788932460109,간결함의 중요성,4.0
자기계발,9788932460109,"깔끔 그 자체 ㅋ
열심히 읽어볼게요. 아직은 잘 모르겠음. ㅋㅋ",3.0
자기계발,9788932460109,"개인적으로 보고서나 기획서를 써본 적 없지만,왠지 그냥 읽고싶어서 샀는데,,제대로 된 물건이란 생각이 듭니다.나라도 시간없고 쏟아지는 제안서들이 다 거기서 거기로 보일텐데 저자는 1장이라는 파격적 제안과 1장에 담는 상세한 기술을 설명해주었네요!제안하는 누구에게나 요긴할 것 같습니다.",5.0
자기계발,9788932460109,머리 복잡할 때 언제나 다시 보는 책,5.0
자기계발,9788932460109,최선보다는 빠르고 간결함을 원하는 직장생활에 작은 도움이 될 거라 생각됩니다.,3.0
자기계발,9788932460109,한 마디로 '매우 유용하다'. 군더더기 없는 프레젠테이션을 위한 필독서. 시간없는 최고 경영자를 '배려하는' 프레젠테이션의 노련함이 묻어난다.,4.0
자기계발,9788932460109,업무 프레젠테이션 뿐 아니라. 자신의 매일을 한 장에 정리해 보자. simple is best!,5.0
자기계발,9788932460109,"1페이지로 만드는 제안서에 관한 교과서. 책을 읽고 한 문장으로 요약할 수 있어야 하듯, 기획도 1장으로 압축할 수 있어야 한다. 기획자가 한 번쯤은 읽어야 할 책이 아닐는지.",4.0
자기계발,9788932460109,읽기는 쉽고 쓰기는 어렵다. 어려움을 덜어주는 기술적 조언들.,4.0
자기계발,9788932460109,깔끔하게 정리되는 한 장짜리 기획서 작성법!,4.0
자기계발,9788932460109,최근 나온 원페이지 기획서 다른 책이 다 좋네요. 사설이 깁니다,1.0
자기계발,9788932460109,새로운 컨셉이네요.One page Proposal~! 변화의 한 계기기 되었습니다.,3.0
자기계발,9788932460109,이 책 한 권만 제대로 소화해도 마케팅에 대한 막연한 두려움은 없어질 것이다.,5.0
자기계발,9788932460109,틀에 박힌 제안서 작성하시는분 꼭 보세요,5.0
자기계발,9788932471228,"놀랍다. 이렇게 방대란 양을 이렇게 한큐에 정리할 수 있는 책은 보통 저자의 일관된 논리와 맥을 정확히 짚는 안목이 있어야 한다. 이 책이 바로 그렇다. 창업과 수성, 인재의 다룸과 경영의 철학에 대한 명쾌한 논리가 삼국지라는 스토리와 결합돼 즐거운 독서를 하게해준다.",5.0
자기계발,9788932471228,정말 이험한 세상을 헤쳐나가는데 있어서 필요한 바이블 같은 책입니다,5.0
자기계발,9788932471228,삼국지의 세영웅에게서 배우는 경영의 노하우라고해야하나? ㅎㅎ 좋네요..,5.0
자기계발,9788932471228,올해 본 국내 저자의 책 중 최고의 책이다. 삼국지를 제대로 읽고 싶은 열망을 준다.,5.0
자기계발,9788932471228,부담없이 가볍게 읽기 좋은 책입니다.,4.0
자기계발,9788932471228,삼국지의 재미와 저자의 생각이 잘 조화를 이루고 있는 책!,4.0
자기계발,9788932471228,배울것이 많은 책이었음,5.0
자기계발,9788932471228,각 인물의 특성에 맞는 경영기법을 잘 알려주는 것 같습니다.,4.0
자기계발,9788932471228,직장인이 읽으면 좋은책!,4.0
자기계발,9788932471228,굿~,5.0
자기계발,9788932471228,"어떤이에게건 배울점은 있습니다
조조의 장점을 감성때문에 놓쳤던 것 같습니다",4.0
자기계발,9788932471228,왜 이렇게 대단한 책이 이렇게 저렴하지요???,5.0
자기계발,9788932473772,별 2개도 아까운 것 같다. 세상이 가벼워진다고 하여 나도 가벼워질 필요는 없다.,1.0
자기계발,9788932473772,"지금까지 읽어 본 생산성 관련, 나에게 가장 도움이 되는 책.",5.0
자기계발,9788932474861,내 삶을 바꾼 한 권의 책,5.0
자기계발,9788932474861,에세이형식이라 읽기 편합니다. 25년 전 책임을 감안하고 보더라도 가슴 속에 담아두고 싶은 개념이 많습니다. 이 책을 통해 사회구조가 그리 변하지 않았다는 아쉬움도 발견! 관점을 바꿔 개개인의 불만과 욕망을 다시 자신을 위해 투영하라는 저자의 통찰력은 여전히 유료하다는 생각이 듦.,4.0
자기계발,9788933871683,무엇을 하는지 아는 자만이 길을 발견할 수 있는 것 같습니다,4.0
자기계발,9788933871683,"WHY-HOW-WHAT 골든서클의 개념을 다룹니다. 예상외로 전개가 탄탄하다는 느낌을 받음. WHY는 결국 내 자신이나 사업의 의미를 찾으라는 이야기인데, 잊고 살다가 이 개념으로 다시 환기할 수 있었습니다. 의미를 찾는 것이 먼저다. 책을 보며 생각하는 시간을 가질 수 있어서 좋았습니다. 추천함다.",5.0
자기계발,9788933871898,책 속의 그림들을 보면 마치 미술관에 와있는것 같다는 착각이 듭니다 2편을 먼저 구매해서 읽고 이번에 1편을 착한 가격으로 구매했습니다 역시 그림도 좋고 내용도 좋습니다,5.0
자기계발,9788933871904,인기 강의라고는 하지만 역시 나는 이러한 자기계발서는 성격에 잘 맞지 않는 듯 싶다그래도 자꾸만 사게되는건 할 수 있을 것 같은 기분이 들어선데...역시 기분만 그런 것인 듯,3.0
자기계발,9788933871904,뻔한 이야기같지만 이렇게 체계적으로 접근하면 다른 길이 보인다.,5.0
자기계발,9788933871904,이 책은 클래식입니다.,5.0
자기계발,9788933871904,원하는 것을 얻기위해선 감정적지불과 점진적으로 생각해한다는것을 알려준 책,5.0
자기계발,9788933871904,말 그대로 어떻게 원하는것을 얻는지에 대한 책이다. 각원칙에 대한 사례가 많아 읽기 편하고 협상의 기본은 의사소통이고 그 중에서 감정의중요성을 깨닫게 해준책!!,5.0
자기계발,9788933871904,북트레일러 뒷부분에서 깜놀-_- 혹해서 사서 절반 넘게 읽어가고 있는데 유용하네요,4.0
자기계발,9788934906957,비영리단체 등에서 행한 검증 안 되는 이상한 실험을 가지고 과학적 증거라고 들이미는 서적 중 하나.뭔가 90년대 사람이라면 믿을만한 실소가 터지는 근거들이 일부 있다. 저자의 세계관이 나름 잡혀있어서 중반까지는 볼만한데 후반부에 가면 횡설수설하는 느낌이 든다.,2.0
자기계발,9788934906957,번역도 유려하고 내용도 최고네요. 예전에 스치듯이 한번 읽었을때는 별감흥이 없었는데 지금 읽어보니 정말 좋습니다. 책도 시절인연이 있나봅니다.,5.0
자기계발,9788934911388,내용 굳...  번역은 거슬림...,4.0
자기계발,9788934911388,한국어에 미숙한 번역투..,3.0
자기계발,9788934911388,초판을 사서 읽는데 번역이 아쉽습니다.단순예시로 P 405에 미적분(calculus)을 산술이라고 번역한 부분이 있습니다.좋은 책내용에 비해 너무 아쉬움이 큽니다.,3.0
자기계발,9788934911388,생전에 번역을 허용하지 않아 사후에야 접하게 된 책. 투자를 바라보는 관점보다 찰리 멍거의 생각하는 법이 더 흥미롭다. 망치를 들고 모든 것을 못으로 생각하는 편향에서 벗어나고 싶은 사람이라면 추천한다.,4.0
자기계발,9788934911388,꼭 사야할거같아서 구매했어요 ㅎ,5.0
자기계발,9788934911388,찰리옹 생전 번역 허락 안하신걸로 아는데 번역되어서 행복하네요원서도 소장중이지만 번역판도 소장하고자 구매합니다.,5.0
자기계발,9788934911388,소유하고 싶어서 구입했어요,5.0
자기계발,9788934911388,그리운 찰리의 그림자를 느끼는 책그의 지혜를 엿볼 수 있는 책,5.0
자기계발,9788934913580,자극이되네요..목표를가지신불들깨 강력추천!,5.0
자기계발,9788934913580,"목표와 시간관리, 그리고 자기 성찰에 관한 바이블.. 믿어보세요",5.0
자기계발,9788934913580,시크릿의 사실을 논리로 풀어낸듯한 느낌!,5.0
자기계발,9788934913580,이상적인 목표관리 전해주는 책!,5.0
자기계발,9788934933953,마술애 속을수 밖에 없는 이유를 과학적으로 재미있게 대화체로 풀어낸 책마술은 눈을 속이는게 아니라 뇌를 속이는 행위,4.0
자기계발,9788934935186,사과 나무에 꽃이 만개하고 사과가 열렸을 때 눈물이 나더라구여!! 감동입니다,5.0
자기계발,9788934935186,"대단한 노력으로 얻은 평범한 진리. 제목에 현혹되지 마사라, 한번 훝어보는 정도",2.0
자기계발,9788934935186,믿음은 산도 옮긴다. 단 그 믿음이 기도가 아닌 실천일 때에만.,4.0
자기계발,9788934935186,"엄마가 읽어보고싶다고 하신 책이었는데, 선물도 고마워요.,^^",4.0
자기계발,9788934935186,매력적인 이야기입니다^^,5.0
자기계발,9788934935186,정말 대단한 사람의 이야기다,5.0
자기계발,9788934935186,참 좋습니다. 한번 읽어보세요~*,5.0
자기계발,9788934935186,정말 좋네요. 티비에서도 봤는데.. ^^,5.0
자기계발,9788934935186,모든 사과가 기적의 사과가 되길~,4.0
자기계발,9788934935186,"한 일본인 농부의 끝없는 도전과 집념, 그리고 성공",5.0
자기계발,9788934935186,냉장고 과일 칸의 사과들이 오징어로 보이는 책. 나도 한입만.,5.0
자기계발,9788934935186,하나에 미치면 언젠가는 반드시 그 답을 찾을 수 있다!,5.0
자기계발,9788934935186,현대농업에 다른 해답을 제시해주는 책,4.0
자기계발,9788934935186,기무라씨 앞에서 최선을 다했다 말하지말라,5.0
자기계발,9788934935186,"레포트를 위해서 구입했었는데, 주위에 추천하고 싶을 정도로 감동적이예요 ^ ^",5.0
자기계발,9788934935186,친정아버지께서 사과 과수원을 하십니다. 읽어보고 싶어 주문했네요,4.0
자기계발,9788934935186,"고집, 의지, 열정,,,, 처음을 시작하는 사람은 진정 이런것들이 가득하다.",5.0
자기계발,9788934935186,"이 책을 읽기전에 무농약 재배를 한 농업을 한다는 것이 엄청난 리스크를 같고 있다는 것을 처음 알게되엇다. 기무라 아키모리씨는 탈 농약, 비료를 결심하고, 9년간 무수익으로인해 가족들에대한 미안함과 죽음의 기로에까지 갔음에도 신념을 포기하지않는 모습이 인상적이다.",5.0
자기계발,9788934943457,"앎이 이해와 사랑으로 이어진다는 말, 삶에 대한 태도가 바뀌는 공부가 진짜 공부라는 말이 가장 기억에 남는다. 독서를 취미라고 생각해 본 적은 없지만 앞으로 책읽기는 더 독하게 해야겠다!",4.0
자기계발,9788934943457,"최재천 교수님의 수업을 들어보고 싶다. 그 강의 하나 들으면 그 학기 다 망한다는 강의. 하나에 몰두하고, 고민하고, 힘겹게 써내려가는 그 과정. 진짜 공부라고 할 수 있는 공부를 지금 해보고 싶다는 욕심이 마구마구 피어오르는 책. 읽는 내내 교수님의 잔잔한 톤의 목소리가 들리는 듯 했다.",5.0
자기계발,9788934943457,삶을 존경하는 분의 책이라 바로 구매했습니다 평소 강연 등을 통해 삶의 철학도 배울 수 있었고 삶을 돌아볼 수 있어 제겐 휴가같은 책으로 다가 왔습니다  공부 평생 어깨에 있다면 짐 같이 느껴지겠지만 가슴에 있다면 꿈 열정으로 바뀌볼 수 있을 것 같네요 올 바른 방향을 잡고자 하는 분께 추천,5.0
자기계발,9788934943457,지당하신 말씀을 듣는 게 속이 후련해질 때가 있다,4.0
자기계발,9788934943457,"삶을 위한 공부, 미래에 맞는 공부.",4.0
자기계발,9788934943457,좋은책입니다.마일리지로 선택해서 같이 받은 은장책갈피가..칼날같습니다.책속에 넣고 책갈피용도로 쓰다가과도가 없을때 쓰는것도 가능해보입니다..;;,5.0
자기계발,9788934943457,"알아서 사랑하고, 사랑해서 목소리를 내는 최재천 교수님의 공부 대담집. 지나온 공부와 배움의 삶이 구절구절 옳다. 이런 어른의 말씀은 참 힘이 있다. ‘알면 사랑한다‘",5.0
자기계발,9788934943457,어떻게 삶을 살아가야 하는지공부에 대함 이야기며 삶의 태도에 대한 이야기.,5.0
자기계발,9788934943457,"더 빨리 읽었으면 더 좋을뻔 했어요  늙을때까지,아니 늙어서도 계속 공부해야겠다는 결심이 섰어요",5.0
자기계발,9788934943457,최재천 교수님 유튜브 보다가 책까지 구매하게 되었습니다,5.0
자기계발,9788934943457,작가가 경험한 미국과 너무나도 다른 미국에서 지금 공부하고 가르치고 있는 입장에서 ˝외국은 이래요˝라는 부분이 좀 꼰대스럽기도 하고 유해한 해외찬양으로 느껴진다. 그래도 ˝삶에 대한 태도가 바뀌는 공부가 진짜 공부˝라는 명언과 따스한 멘토로서의 태도는 배워가려고 한다.,2.0
자기계발,9788934943457,요즘 들어 공부를 해야겠다는 생각이 든다....평생교육...공부해서  남주자~~~~,5.0
자기계발,9788934943457,모르겠고 잘 읽힌다. 가독성으로 이 챡은 할 일 했다,4.0
자기계발,9788934943457,이야기 하나하나가 모두 묵직합니다. 어두운 내 방안에 순수한 빛을 들여 환했던 바깥 세상을 다시 떠올리고 싶은 분께 추천함다,4.0
자기계발,9788934943457,정해진 틀에서 공부 해왔는데 후회도 들고 다행이기도 하다.공부를 잘하는 방법이 아니라 왜 공부해야하는지를 알려주고뭐든 내가 좋아하는 것을 해야하고 나에 대한 자신감이 있어야 한다는 것을 다시금 깨달았다.늦었지만 좋아하는 책을 읽고 소소한 취미생활하는것 그나마 다행이라고 할까?,5.0
자기계발,9788934943457,최재천 교수님 사인회에 이 책을 들고가서 싸인받아왔어요. 너무너무 친절하셨고 제가 존경하는 교수님에 대한 확신이 더 차게되었어요. 책은 아직 바빠서 안읽었지만 곧 읽을게요,5.0
자기계발,9788934943457,"비추.. 그냥 최재천의 글을 읽자. 인터뷰 형식이 글의 몰입을 방해하는 가장 큰 불편. 대화체로 이야기를 이끌어가다 보니 깊이 들어가지 못하고 다른 이야기로 넘어간다. 최재천을 만나 대충 수다떤 이야기로 페이지를 채워나갔다. 차라리, 최재천이 최재천의 글쓰기로 공부에 대해 쓰는 편이 나을 듯",1.0
자기계발,9788934943600,진짜 별 내용 없네. 그래서 명상이 효과가 있단거야 없단거야?,1.0
자기계발,9788934943600,명상에 관한 책. 비교적 ‘옛것’이었던 명상을 분석하고 연구하여 사례를 제시함으로써 오늘날 우리에게 마음의 안식과 평화를 찾을 것을 기대하고 있다. 명상에 관해 의구심이 들거나 명상에 대해 이해하고 싶을 때 권유하고 싶은 책이다.,5.0
자기계발,9788934943600,명상을 처음 접하는 사람에게는 읽기 힘든 책 같음. 아이러니 하게도 이 책을 다 읽기위해서 명상이 필요한 듯.. 논문 읽는 기분이라 답답함..ㅎ,1.0
자기계발,9788934943600,명저 일기를 권하다.,4.0
자기계발,9788934950196,"최재천 교수님 대단하신거 알고 있고 유튜브도 재밌게 보고있습니다. 하지만 이 책은 도저히 좋은 평점을 드릴 수 없습니다. 그냥 블로그 에세이에 멋진 타이틀 단 책 느낌입니다. 숙론의 기술, 이 시대에 필요한 깊이 있는 분석보단 하버드 얘기, 본인 얘기가 너무 많습니다. 그냥 블로그 글 같습니다",1.0
자기계발,9788934950196,술술 읽히는 위원장 동지의 숙론 일대기. 미숙한 K-정치의 발전을 위한 권장 도서,5.0
자기계발,9788934950196,작금에 어울리는 책입니다,5.0
자기계발,9788934950196,유익하네요 잘 읽었습니다,4.0
자기계발,9788934950196,#남에게추천하기는힘든책 숙론이라는 제목이 맞는 것인지 고개를 내저으며 읽었습니다. 앞부분 거창했던 머리말과는 달리 블로그에 올릴 법할 자기 자랑 이아기만 한가득이었습니다. 뒷부분에 가서 머리말에 언급했던 숙론 관련 이야기가 조금 나오는 느낌이랄까.,2.0
자기계발,9788934950196,세상 이야기를 들을수록 우리에게 정말 숙론이 필요하다는 생각을 떨칠수가 없다...,5.0
자기계발,9788934965138,리뷰없음,0.0
자기계발,9788934965145,리뷰없음,0.0
자기계발,9788934965954,전  이런책은 양장이 좋아요^^,5.0
자기계발,9788934966371,책자체는 좋은데 알라딘 책은 한번씩 구김이 많이있네요. 제발 책좀 확인하고 깨끗한책으로 보내주세요~~~~~~~~ㅠㅠ새책인데 기분이 별로네요.,4.0
자기계발,9788934966371,재미있어요 몸에 대해 더 알게 되었어요,5.0
자기계발,9788934966371,내몸에 대한 모든 것을 그림과 재미있는 표현으로 쓰여져 이해하기가 매우 용이하였습니다.알고 있는 내용을 다시 한 번 정리하는 기회가 되고 간단한 운동법을 활용하기가 좋았습니다.두고 두고 서재에 놓고 다시 한번 읽어야 하는 책 같습니다. 읽어보시길 권장합니다.,4.0
자기계발,9788934966371,좋은 정보 감사합니다,3.0
자기계발,9788934966371,인체와 관련해 다양한 부분에서 더 폭 넓은 정보를 제공해줘서 건강에 대해 더 깊이 생각하고 관리하게 되었고 몸과 건강에 관하여 더 많은 지식을 습득 할 수 있었다.,4.0
자기계발,9788934968153,"경제학 책이지만 내용이 상당히 재미있습니다.본래 교육학에 관심이 있던 터인데, 관련하여 생각할 거리도 많았고,특히 예시, 예화가 많이 상당히 즐겁게 읽을 수 있었습니다.",5.0
자기계발,9788934968153,논리젇,5.0
자기계발,9788934968153,동기부여에 관한 책을 찾던 중 읽어보며 도움을 많이 얻었습니다. 자기자신에 대한 동기부여의 기제를 발견하고 더 나아가 마케팅에 활용할 수도 있는 심리적 기반을 생각해볼 수 있는 시간이었습니다.,4.0
자기계발,9788934968153,직관이 아닌 실험결과로 결정하는 인센티브 전략이 인상 깊었으며 사회적 문제점 등을 해결하고자 하는 저자의 열정과 사례도 감명 깊었습니다.,3.0
자기계발,9788934971665,리뷰없음,0.0
자기계발,9788934975618,리뷰없음,0.0
자기계발,9788934980094,리뷰없음,0.0
자기계발,9788934982104,"질문만 바꿔도 직장, 가정, 타인과의 관계가 어떻게 달라지는지를 픽션의 형식으로 묘사하고 있어, 가볍게 그리고 재미있게 읽어 나갔습니다. 심판자, 학습자의 사고방식과 각각의 사고방식이 관계에 미치는 영향에 대해 설명하고, 심판자의 길에 빠졌다 깨달으면 전환질문을 던져 다시 학습자의 길로 돌아오라고 전합니다.  픽션 형식에 따른 도식적 설정이 읽는 재미를 반감시키기도 했습니다. 질문을 변화시키는 해법을 개념화하고 체계화하여 전달하는 작가의 통찰력은 놀랍다고 생각합니다.",4.0
자기계발,9788934986676,"대학 시절 심리학을 듣고 싶었으나,  그때는 못했다.그런 이유로  제목만  보고 구입한 책이다.내게는 도움이 되는 책인듯...",4.0
자기계발,9788934986676,생각보다 근거로 제시된 논문이나 실험들이 흥미롭고 읽는 재미가 있다. 이를 바탕으로 내놓는 해결책도 신뢰가 간다. 그저 위로나 경험담을 바탕으로 방법론을 써놓은 책들보다 얇지만 더 알찬 느낌. 굳이 순서대로 읽지않아도 된다는 의외의 장점도.,4.0
자기계발,9788934988427,읽기 쉬운 문체로 카르마에 대해 다양한 각도로 들여다보는 느낌이지만 내용이 생각보다 가볍습니다.,3.0
자기계발,9788934988427,내용이 장황하고 다른 이야기도 하시고  아쉽네요,3.0
자기계발,9788934989721,내용 되게 만족합니다협상하기전에 좀 찾아보다가 우연히 발견해서 읽게됐는데 매우 자신감이 붙었습니다세이노가 1권만 추천한다는 글을 봤는데2권도 내용 굉장히 좋습니다일주일만에 두권다읽고 협상하러갑니다이제!!,5.0
자기계발,9788934989738,세이노 성님 추천서 구매합니다. 역시 지리고 갑니다. 감사합니다.,5.0
자기계발,9788934989738,번역이 별로..,4.0
자기계발,9788934989738,나의 이익만이 아닌 타인의 이익까지 생각하며 서로가 상생할 수 있는 협상의 방향을 찾는 협력의 방법을 배울수 있는 책이었다. 아울러 우리가 살아가는데 있어  인간의 심리와 인간 본성의 모습을 함께 공부하는 것도반드시 필요함을 느낄 수 있었다.,5.0
자기계발,9788934989738,다른 도서를 읽다 추천해서 읽어보고자 도전합니다!,4.0
자기계발,9788934989738,"원저가 1980년대에 출간되어 현대 사회와는 맞지 않는 부분이 있기는 하지만, 우리 삶에서 여러 상황을 겪고 사람을 대할 때 저자가 설명하는 원칙들을 이해하고 적용할 수 있다면 분명히 도움이 될 것입니다.",4.0
자기계발,9788934989738,공감이 안된다 협상의 기술이 아니라 진상이 되는길을 알려주는듯해 불편하다,1.0
자기계발,9788934989929,읽는 사람의 관점에 따라 좋은 책이 될수도  있고 형편없는 책이 될수도 있을것같네요 유튜브에서 첵을 먼저 접하고 알라딘와서보니 평점이 낮아지만  책의 나머지 부분이 궁금해서 구매  기도의 비밀을 이해한다면 좋은 책이 될것같네요,5.0
자기계발,9788934989929,잃어버린기도의 법칙,5.0
자기계발,9788934995340,"이책을 읽으니 문득, 정치가 좀더 도전할 기회를 만들고 실패해도 재기가 가능한 환경을 만들길 소망하게 된다.",5.0
자기계발,9788934995340,내용의 충실함 번역의 유려함..,5.0
자기계발,9788935212729,"퀀텀 독서법과 초서 독서법은 독서인이라면 갗추어야할 비장한 무기(?)이다. 정약용, 그리고 레오나도 다빈치의 예처럼, 초서 독서법을 수행하면, 타인의 지식의 나의 지식으로 변화하는 즐거움을 느낄 수 있겠다.",5.0
자기계발,9788935212729,책을 제대로 읽을 수 있게 해 주는 최고의 독서법 일 뿐만 아니라 머리를 아이큐를 좋게 만들어 주는 독서법 인 듯 합니다. 며칠 책을 읽고 그대로 해 보니 처음에는 잘 몰랐는데 이제는 대만족입니다. 책만 잘 읽게 해 주는 독서법이 아니라 그 이상입니다. 정말 이대로 조금만 하면 인생이 바뀔것,5.0
자기계발,9788935212729,"초서독서법책은 초서를 자세히 다룬 유일한 책입니다.한번읽고 두번읽고 세번읽어 보세요.실제로 초서해보세요.  필기구, 초서할 노트, 읽을책, 초서 1~5단계방법만 있으면 가능합니다.",5.0
자기계발,9788935212729,"허접하다 독서법 책들은 대부분 책을 읽으면 뭐가 좋은지, 책 읽어서 잘된사람이 누가있는지 이런 쓸데없는 내용이 거의 다인데 이 책도 그런 허접한 내용들이 전부이고 위에 출판사 제공 책소개 읽으면 이 책은 다 읽은 것임. 내용과 논리도 조잡하고 이책 저책 짜깁기한 내용들ㅠ 시간이 아까움",1.0
자기계발,9788935212729,"기존의 많은 독서법 책이 있지만,  솔직히 최고의 독서법 이라고 생각합니다.  초서 독서법이라는 최고의 독서법을 자세히 설명해 주는 책은 유일하며, 특히   군주론으로 초서하는 법을 직접 저자가 소개 해 주셔서 디테일함에 감동을 느꼈습니다.  정말 감사합니다 최고의 독서법입니다. 강력 추천,",5.0
자기계발,9788935212828,현재 우리나라 기업들이 지향해야될 리더쉽의 방향을 제시하는 책,5.0
자기계발,9788935212828,"전반적으로 실질적 사례제시와 정보측면에서 도움을 받았으나, 우리나라 실정과 조금 동떨어진~~",4.0
자기계발,9788935212828,책 초반부만 충격을 주려고 직설적이고 공격적인 피드백을 하는 사례를 소개하였을 뿐 구체적으로 갈 수록 다른데서 봤던 사례들만 주구장창 나열할 뿐 저자의 생각이나 사상이 별로 느껴지지 않습니다.,2.0
자기계발,9788935213573,"Strengths Finder 2.0 테스트용으로 구입. 19년 만에 다시 해보는 거라, (나이 자랑 아님) 이리 오랜 세월이 흘렀으니 다른 결과가 나오겠지 했는데 의외로 5가지 중에 4가지가 같았음. 순서까지 같아서 놀람. 아 진짜 사람 참 안 변하는구나 하는 느낌? 이번에는 기필코 변할 결심!",5.0
자기계발,9788935213573,강점 5가지 결과 나온 거 읽어보는데 너무 나 그자체라 소름돋았음,5.0
자기계발,9788935213573,사지마세여.. 테스트했는데 하나도 안똑같네용ㅠ 책내용이 엄청 뭐가 많은 것도 아니고... 솔직히 값이 너무 비쌈...,1.0
자기계발,9788935213573,기대보단 별거 없네요,3.0
자기계발,9788935213900,"배움이란 받기만 하는 것이 아니라 가르침과 소통하는 것이니, 배움에도 실력이 필요하다.오늘의 문장인데 정말 좋습니다. 감사합니다.",5.0
자기계발,9788935213924,리뷰없음,0.0
자기계발,9788935214464,인간관계에 회의감이 들때 도움될까 싶어서 구매해봤어요,5.0
자기계발,9788935214464,조윤제님의 글은 실망한적이 없습니다. 항상 친절하게 세심하게 마음을 만져줍니다.,5.0
자기계발,9788935214464,사회에서 논어를 통해 관계를 배울수 있도록지침이 되도록 해줌,5.0
자기계발,9788935214464,직장생활에 도움이 될까해서 샀습니당 ㅎㅎㅎ,5.0
자기계발,9788935214570,리뷰없음,0.0
자기계발,9788935214617,리뷰없음,0.0
자기계발,9788935703081,"알고 싶으면 알 것이고,모르고 싶으면 모르게 될 이야기.철학,과학,종교에 대한 많은 것들을 생각하게 한다. 어떻게 읽느냐 보다 언제,어떤 이가 읽느냐에 따라 감상이 완전히 달라질 것.",5.0
자기계발,9788935703081,자기계발서는 아니지만 여태까지 읽은 자기계발서의 저자들보다 몇 수 위의 통찰을 갖고 있다. 잠들어 있는 영혼의 눈이 번쩍 뜨이게 만들어주는 책. 이 책은 가히 가보로 남길만하다.,5.0
자기계발,9788935703081,"있는 그대로의 바라보기가 핵심인 것 같은데, 같은 과학의 원리로 설명하는데도 왓칭과는 사뭇다르다. 문장자체는 쉽게 읽히지만, 몇 번 곱씹어 봐야 전체의미를 알 수 있을 정도로 다소 현학적이다. 초반의 펜듈럼이나 중반의 균형, 중요성 부분은 기존의 서적들과는 색달라서 인상이 깊었다.",5.0
자기계발,9788935703081,세상을 보는 시각을 살짝 틀어주는 책. 새롭지만 아직까진 좀 형태가 없는 느낌.. 다음 권을 읽어봐야겠다.,4.0
자기계발,9788935703081,"아 이 책 정체모를 책이군요. 물리학자가 쓴 심령책같은 느낌이 들지만, 과학적 근거든 사실 여부를 떠나, 분명 삶에 도움되는 이야기가 잔뜩 있습니다. 물론 사람 취향은 좀 탈 만한 책입니다.",4.0
